z,coarse,medium,fine 
87.36,-0.011228,0.018142,-0.00068968
87.5,-0.011227,0.018206,-0.0010738
87.64,-0.011226,0.01827,-0.001458
87.78,-0.011224,0.018334,-0.0018422
87.92,-0.011223,0.018398,-0.0022264
88.06,-0.011221,0.018462,-0.0026106
88.2,-0.01122,0.018525,-0.0029947
88.34,-0.011219,0.018589,-0.0033789
88.48,-0.011217,0.018653,-0.0037631
88.62,-0.011216,0.018717,-0.0041472
88.76,-0.011214,0.018781,-0.0045314
88.9,-0.011213,0.018845,-0.0049156
89.04,-0.011195,0.018772,-0.0051964
89.18,-0.011134,0.018356,-0.0052189
89.32,-0.011073,0.01794,-0.0052414
89.46,-0.011012,0.017525,-0.0052638
89.6,-0.010951,0.017109,-0.0052863
89.74,-0.010889,0.016694,-0.0053088
89.88,-0.010828,0.016278,-0.0053313
90.02,-0.010767,0.015862,-0.0053537
90.16,-0.010706,0.015447,-0.0053762
90.3,-0.010645,0.015031,-0.0053987
90.44,-0.010584,0.014615,-0.0054211
90.58,-0.010523,0.0142,-0.0054436
90.72,-0.010462,0.013784,-0.0054661
90.86,-0.010401,0.013369,-0.0054886
91,-0.01034,0.012953,-0.005511
91.14,-0.010279,0.012537,-0.0055335
91.28,-0.010218,0.012122,-0.005556
91.42,-0.010157,0.011706,-0.0055784
91.56,-0.010096,0.01129,-0.0056009
91.7,-0.010035,0.010875,-0.0056234
91.84,-0.0099738,0.010459,-0.0056458
91.98,-0.0099128,0.010044,-0.0056683
92.12,-0.0098517,0.0098441,-0.0056898
92.26,-0.0097907,0.0096808,-0.005711
92.4,-0.0097296,0.0095175,-0.0057323
92.54,-0.0096686,0.0093542,-0.0057536
92.68,-0.0096075,0.0091909,-0.0057749
92.82,-0.0095465,0.0090276,-0.0057961
92.96,-0.0094854,0.0088643,-0.0058174
93.1,-0.0094244,0.0087009,-0.0058387
93.24,-0.0093634,0.0085376,-0.0058599
93.38,-0.0093023,0.0083743,-0.0058812
93.52,-0.0092413,0.008211,-0.0059025
93.66,-0.0091802,0.0080477,-0.0059238
93.8,-0.0091192,0.0078844,-0.005945
93.94,-0.0090581,0.007721,-0.0059663
94.08,-0.0089971,0.0075577,-0.0059876
94.22,-0.008936,0.0073944,-0.0060089
94.36,-0.008875,0.0072311,-0.0060301
94.5,-0.008814,0.0070678,-0.0060514
94.64,-0.0087529,0.0069045,-0.0060727
94.78,-0.0086919,0.0067412,-0.006094
94.92,-0.0086308,0.0065778,-0.0061152
95.06,-0.0085566,0.0064938,-0.0063758
95.2,-0.0084647,0.0065154,-0.0069554
95.34,-0.0083729,0.006537,-0.0075351
95.48,-0.008281,0.0065586,-0.0081147
95.62,-0.0081892,0.0065802,-0.0086944
95.76,-0.0080973,0.0066019,-0.009274
95.9,-0.0080055,0.0066235,-0.0098537
96.04,-0.0079136,0.0066451,-0.010433
96.18,-0.0078217,0.0066667,-0.011013
96.32,-0.0077299,0.0066883,-0.011593
96.46,-0.007638,0.0067099,-0.012172
96.6,-0.0075462,0.0067315,-0.012752
96.74,-0.0074543,0.0067532,-0.013332
96.88,-0.0073625,0.0067748,-0.013911
97.02,-0.0072706,0.0067964,-0.014491
97.16,-0.0071787,0.006818,-0.015071
97.3,-0.0070869,0.0068396,-0.01565
97.44,-0.006995,0.0068612,-0.01623
97.58,-0.0069032,0.0068828,-0.016809
97.72,-0.0068113,0.0069045,-0.017389
97.86,-0.0067195,0.0069261,-0.017969
98,-0.0066276,0.0069477,-0.018548
98.14,-0.0065358,0.0068135,-0.019177
98.28,-0.0064439,0.0066793,-0.019806
98.42,-0.006352,0.0065452,-0.020434
98.56,-0.0062602,0.006411,-0.021063
98.7,-0.0061683,0.0062768,-0.021692
98.84,-0.0060765,0.0061426,-0.022321
98.98,-0.0059846,0.0060084,-0.022949
99.12,-0.0058928,0.0058743,-0.023578
99.26,-0.0058009,0.0057401,-0.024207
99.4,-0.0057091,0.0056059,-0.024835
99.54,-0.0056172,0.0054717,-0.025464
99.68,-0.0055253,0.0053376,-0.026093
99.82,-0.0054335,0.0052034,-0.026721
99.96,-0.0053416,0.0050692,-0.02735
100.1,-0.0052498,0.004935,-0.027979
100.24,-0.0051579,0.0048008,-0.028607
100.38,-0.0050661,0.0046667,-0.029236
100.52,-0.0049742,0.0045325,-0.029865
100.66,-0.0048824,0.0043983,-0.030493
100.8,-0.0047905,0.0042641,-0.031122
100.94,-0.0046986,0.00413,-0.031751
101.08,-0.0046923,0.0040467,-0.032252
101.22,-0.00475,0.0040017,-0.032658
101.36,-0.0048077,0.0039567,-0.033063
101.5,-0.0048654,0.0039117,-0.033469
101.64,-0.0049232,0.0038667,-0.033874
101.78,-0.0049809,0.0038217,-0.03428
101.92,-0.0050386,0.0037766,-0.034685
102.06,-0.0050963,0.0037316,-0.035091
102.2,-0.0051541,0.0036866,-0.035496
102.34,-0.0052118,0.0036416,-0.035902
102.48,-0.0052695,0.0035966,-0.036307
102.62,-0.0053272,0.0035516,-0.036713
102.76,-0.0053849,0.0035065,-0.037119
102.9,-0.0054427,0.0034615,-0.037524
103.04,-0.0055004,0.0034165,-0.03793
103.18,-0.0055581,0.0033715,-0.038335
103.32,-0.0056158,0.0033265,-0.038741
103.46,-0.0056736,0.0032815,-0.039146
103.6,-0.0057313,0.0032365,-0.039552
103.74,-0.005789,0.0031914,-0.039957
103.88,-0.0058467,0.0031464,-0.040363
104.02,-0.0059045,0.0031271,-0.040625
104.16,-0.0059622,0.0032623,-0.040028
104.3,-0.0060199,0.0033975,-0.039432
104.44,-0.0060776,0.0035326,-0.038835
104.58,-0.0061353,0.0036678,-0.038238
104.72,-0.0061931,0.0038029,-0.037641
104.86,-0.0062508,0.0039381,-0.037044
105,-0.0063085,0.0040733,-0.036447
105.14,-0.0063662,0.0042084,-0.035851
105.28,-0.006424,0.0043436,-0.035254
105.42,-0.0064817,0.0044787,-0.034657
105.56,-0.0065394,0.0046139,-0.03406
105.7,-0.0065971,0.004749,-0.033463
105.84,-0.0066549,0.0048842,-0.032867
105.98,-0.0067126,0.0050194,-0.03227
106.12,-0.0067703,0.0051545,-0.031673
106.26,-0.006828,0.0052897,-0.031076
106.4,-0.0068857,0.0054248,-0.030479
106.54,-0.0069435,0.00556,-0.029883
106.68,-0.0070012,0.0056951,-0.029286
106.82,-0.0070589,0.0058303,-0.028689
106.96,-0.0071166,0.0059655,-0.028092
107.1,-0.0070258,0.0061159,-0.027848
107.24,-0.0068755,0.0062724,-0.027744
107.38,-0.0067252,0.006429,-0.02764
107.52,-0.006575,0.0065855,-0.027537
107.66,-0.0064247,0.006742,-0.027433
107.8,-0.0062744,0.0068986,-0.027329
107.94,-0.0061242,0.0070551,-0.027226
108.08,-0.0059739,0.0072116,-0.027122
108.22,-0.0058236,0.0073682,-0.027018
108.36,-0.0056733,0.0075247,-0.026915
108.5,-0.0055231,0.0076812,-0.026811
108.64,-0.0053728,0.0078378,-0.026707
108.78,-0.0052225,0.0079943,-0.026604
108.92,-0.0050723,0.0081509,-0.0265
109.06,-0.004922,0.0083074,-0.026396
109.2,-0.0047717,0.0084639,-0.026293
109.34,-0.0046214,0.0086205,-0.026189
109.48,-0.0044712,0.008777,-0.026086
109.62,-0.0043209,0.0089335,-0.025982
109.76,-0.0041706,0.0090901,-0.025878
109.9,-0.0040204,0.0092466,-0.025775
110.04,-0.0038701,0.0094,-0.025633
110.18,-0.0037198,0.0095455,-0.025399
110.32,-0.0035695,0.0096911,-0.025164
110.46,-0.0034193,0.0098366,-0.024929
110.6,-0.003269,0.0099821,-0.024694
110.74,-0.0031187,0.010128,-0.024459
110.88,-0.0029685,0.010273,-0.024224
111.02,-0.0028182,0.010419,-0.02399
111.16,-0.0026679,0.010564,-0.023755
111.3,-0.0025176,0.01071,-0.02352
111.44,-0.0023674,0.010855,-0.023285
111.58,-0.0022171,0.011001,-0.02305
111.72,-0.0020668,0.011146,-0.022815
111.86,-0.0019166,0.011292,-0.022581
112,-0.0017663,0.011437,-0.022346
112.14,-0.001616,0.011583,-0.022111
112.28,-0.0014657,0.011728,-0.021876
112.42,-0.0013155,0.011874,-0.021641
112.56,-0.0011652,0.01202,-0.021406
112.7,-0.0010149,0.012165,-0.021172
112.84,-0.00086464,0.012311,-0.020937
112.98,-0.00071437,0.012456,-0.020702
113.12,-0.00055319,0.012662,-0.020506
113.26,-0.00039019,0.012878,-0.020317
113.4,-0.00022719,0.013094,-0.020128
113.54,-6.4189e-05,0.01331,-0.019939
113.68,9.881e-05,0.013526,-0.01975
113.82,0.00026181,0.013742,-0.019561
113.96,0.00042481,0.013958,-0.019372
114.1,0.00058781,0.014174,-0.019183
114.24,0.00075081,0.01439,-0.018994
114.38,0.00091381,0.014606,-0.018804
114.52,0.0010768,0.014822,-0.018615
114.66,0.0012398,0.015038,-0.018426
114.8,0.0014028,0.015254,-0.018237
114.94,0.0015658,0.01547,-0.018048
115.08,0.0017288,0.015686,-0.017859
115.22,0.0018918,0.015902,-0.01767
115.36,0.0020548,0.016118,-0.017481
115.5,0.0022178,0.016334,-0.017292
115.64,0.0023808,0.01655,-0.017103
115.78,0.0025438,0.016766,-0.016914
115.92,0.0027068,0.016982,-0.016724
116.06,0.0028698,0.017206,-0.016569
116.2,0.0030328,0.017443,-0.016459
116.34,0.0031958,0.017679,-0.01635
116.48,0.0033588,0.017916,-0.01624
116.62,0.0035218,0.018152,-0.01613
116.76,0.0036848,0.018388,-0.01602
116.9,0.0038478,0.018625,-0.01591
117.04,0.0040108,0.018861,-0.0158
117.18,0.0041738,0.019098,-0.01569
117.32,0.0043368,0.019334,-0.01558
117.46,0.0044998,0.01957,-0.015471
117.6,0.0046628,0.019807,-0.015361
117.74,0.0048258,0.020043,-0.015251
117.88,0.0049888,0.02028,-0.015141
118.02,0.0051518,0.020516,-0.015031
118.16,0.0053148,0.020753,-0.014921
118.3,0.0054778,0.020989,-0.014811
118.44,0.0056408,0.021225,-0.014701
118.58,0.0058038,0.021462,-0.014592
118.72,0.0059668,0.021698,-0.014482
118.86,0.0061298,0.021935,-0.014372
119,0.0062928,0.022171,-0.014262
119.14,0.00621,0.022434,-0.014245
119.28,0.0061271,0.022696,-0.014228
119.42,0.0060442,0.022959,-0.014212
119.56,0.0059614,0.023221,-0.014195
119.7,0.0058785,0.023484,-0.014178
119.84,0.0057957,0.023747,-0.014161
119.98,0.0057128,0.024009,-0.014145
120.12,0.0056299,0.024272,-0.014128
120.26,0.0055471,0.024534,-0.014111
120.4,0.0054642,0.024797,-0.014094
120.54,0.0053814,0.02506,-0.014078
120.68,0.0052985,0.025322,-0.014061
120.82,0.0052156,0.025585,-0.014044
120.96,0.0051328,0.025847,-0.014028
121.1,0.0050499,0.02611,-0.014011
121.24,0.0049671,0.026373,-0.013994
121.38,0.0048842,0.026635,-0.013977
121.52,0.0048013,0.026898,-0.013961
121.66,0.0047185,0.02716,-0.013944
121.8,0.0046356,0.027423,-0.013927
121.94,0.0045528,0.027686,-0.01391
122.08,0.0044699,0.027866,-0.014217
122.22,0.004387,0.027985,-0.014765
122.36,0.0043042,0.028103,-0.015313
122.5,0.0042213,0.028222,-0.015862
122.64,0.0041385,0.028341,-0.01641
122.78,0.0040556,0.028459,-0.016959
122.92,0.0039728,0.028578,-0.017507
123.06,0.0038899,0.028697,-0.018056
123.2,0.003807,0.028815,-0.018604
123.34,0.0037242,0.028934,-0.019153
123.48,0.0036413,0.029053,-0.019701
123.62,0.0035584,0.029172,-0.02025
123.76,0.0034756,0.02929,-0.020798
123.9,0.0033927,0.029409,-0.021347
124.04,0.0033099,0.029528,-0.021895
124.18,0.003227,0.029646,-0.022443
124.32,0.0031442,0.029765,-0.022992
124.46,0.0030613,0.029884,-0.02354
124.6,0.0029784,0.030002,-0.024089
124.74,0.0028956,0.030121,-0.024637
124.88,0.0028127,0.03024,-0.025186
125.02,0.002731,0.030351,-0.02565
125.16,0.0026563,0.030413,-0.025608
125.3,0.0025815,0.030476,-0.025567
125.44,0.0025068,0.030539,-0.025525
125.58,0.002432,0.030602,-0.025484
125.72,0.0023573,0.030665,-0.025442
125.86,0.0022825,0.030727,-0.025401
126,0.0022078,0.03079,-0.025359
126.14,0.002133,0.030853,-0.025318
126.28,0.0020583,0.030916,-0.025276
126.42,0.0019835,0.030979,-0.025235
126.56,0.0019088,0.031041,-0.025193
126.7,0.001834,0.031104,-0.025152
126.84,0.0017593,0.031167,-0.02511
126.98,0.0016846,0.03123,-0.025069
127.12,0.0016098,0.031293,-0.025027
127.26,0.0015351,0.031355,-0.024986
127.4,0.0014603,0.031418,-0.024944
127.54,0.0013856,0.031481,-0.024903
127.68,0.0013108,0.031544,-0.024861
127.82,0.0012361,0.031607,-0.02482
127.96,0.0011613,0.031669,-0.024778
128.1,0.0010866,0.031639,-0.02451
128.24,0.0010118,0.031572,-0.024151
128.38,0.00093709,0.031504,-0.023792
128.52,0.00086234,0.031437,-0.023433
128.66,0.00078759,0.031369,-0.023075
128.8,0.00071284,0.031302,-0.022716
128.94,0.00063809,0.031234,-0.022357
129.08,0.00056335,0.031167,-0.021998
129.22,0.0004886,0.031099,-0.021639
129.36,0.00041385,0.031032,-0.021281
129.5,0.00033911,0.030964,-0.020922
129.64,0.00026436,0.030897,-0.020563
129.78,0.00018961,0.030829,-0.020204
129.92,0.00011487,0.030762,-0.019845
130.06,4.0119e-05,0.030694,-0.019486
130.2,-3.4628e-05,0.030627,-0.019128
130.34,-0.00010937,0.030559,-0.018769
130.48,-0.00018412,0.030492,-0.01841
130.62,-0.00025887,0.030424,-0.018051
130.76,-0.00033362,0.030357,-0.017692
130.9,-0.00040836,0.030289,-0.017333
131.04,-0.00047322,0.030181,-0.017126
131.18,-0.00051336,0.029971,-0.017296
131.32,-0.0005535,0.029761,-0.017466
131.46,-0.00059364,0.029552,-0.017637
131.6,-0.00063378,0.029342,-0.017807
131.74,-0.00067392,0.029132,-0.017977
131.88,-0.00071406,0.028922,-0.018148
132.02,-0.0007542,0.028712,-0.018318
132.16,-0.00079433,0.028502,-0.018488
132.3,-0.00083447,0.028293,-0.018659
132.44,-0.00087461,0.028083,-0.018829
132.58,-0.00091475,0.027873,-0.018999
132.72,-0.00095489,0.027663,-0.01917
132.86,-0.00099503,0.027453,-0.01934
133,-0.0010352,0.027243,-0.01951
133.14,-0.0010753,0.027034,-0.019681
133.28,-0.0011154,0.026824,-0.019851
133.42,-0.0011556,0.026614,-0.020021
133.56,-0.0011957,0.026404,-0.020192
133.7,-0.0012359,0.026194,-0.020362
133.84,-0.001276,0.025984,-0.020532
133.98,-0.0013161,0.025775,-0.020703
134.12,-0.0013563,0.02577,-0.020733
134.26,-0.0013964,0.025799,-0.020741
134.4,-0.0014366,0.025828,-0.020749
134.54,-0.0014767,0.025857,-0.020757
134.68,-0.0015168,0.025886,-0.020764
134.82,-0.001557,0.025915,-0.020772
134.96,-0.0015971,0.025944,-0.02078
135.1,-0.0016373,0.025973,-0.020788
135.24,-0.0016774,0.026002,-0.020795
135.38,-0.0017175,0.026031,-0.020803
135.52,-0.0017577,0.02606,-0.020811
135.66,-0.0017978,0.026089,-0.020818
135.8,-0.0018379,0.026118,-0.020826
135.94,-0.0018781,0.026148,-0.020834
136.08,-0.0019182,0.026177,-0.020842
136.22,-0.0019584,0.026206,-0.020849
136.36,-0.0019985,0.026235,-0.020857
136.5,-0.0020386,0.026264,-0.020865
136.64,-0.0020788,0.026293,-0.020873
136.78,-0.0021189,0.026322,-0.02088
136.92,-0.0021591,0.026351,-0.020888
137.06,-0.0021969,0.026406,-0.020717
137.2,-0.0022318,0.026496,-0.020307
137.34,-0.0022667,0.026586,-0.019896
137.48,-0.0023016,0.026677,-0.019486
137.62,-0.0023365,0.026767,-0.019076
137.76,-0.0023714,0.026857,-0.018666
137.9,-0.0024062,0.026947,-0.018256
138.04,-0.0024411,0.027037,-0.017846
138.18,-0.002476,0.027127,-0.017436
138.32,-0.0025109,0.027217,-0.017026
138.46,-0.0025458,0.027307,-0.016616
138.6,-0.0025807,0.027397,-0.016206
138.74,-0.0026156,0.027487,-0.015796
138.88,-0.0026504,0.027577,-0.015386
139.02,-0.0026853,0.027667,-0.014975
139.16,-0.0027202,0.027757,-0.014565
139.3,-0.0027551,0.027848,-0.014155
139.44,-0.00279,0.027938,-0.013745
139.58,-0.0028249,0.028028,-0.013335
139.72,-0.0028597,0.028118,-0.012925
139.86,-0.0028946,0.028208,-0.012515
140,-0.0029295,0.028298,-0.012105
