z,coarse,medium,fine
103.32,0.62386,0.59391,0.58606
103.46,0.62404,0.59424,0.58587
103.6,0.62424,0.59458,0.58566
103.74,0.62443,0.5949,0.58547
103.88,0.62462,0.59523,0.58527
104.02,0.6248,0.59547,0.58519
104.16,0.625,0.5951,0.58582
104.3,0.62519,0.59472,0.58646
104.44,0.62537,0.59435,0.58709
104.58,0.62556,0.59398,0.58772
104.72,0.62576,0.5936,0.58835
104.86,0.62594,0.59323,0.58898
105,0.62613,0.59286,0.58961
105.14,0.62632,0.59249,0.59024
105.28,0.62651,0.59211,0.59086
105.42,0.6267,0.59173,0.59149
105.56,0.62689,0.59136,0.59211
105.7,0.62707,0.59098,0.59274
105.84,0.62726,0.59061,0.59336
105.98,0.62746,0.59024,0.59399
106.12,0.62764,0.58986,0.59462
106.26,0.62783,0.58948,0.59524
106.4,0.62802,0.58911,0.59586
106.54,0.62821,0.58874,0.59648
106.68,0.62839,0.58836,0.5971
106.82,0.62859,0.58798,0.59772
106.96,0.62878,0.58761,0.59834
107.1,0.62899,0.5875,0.59852
107.24,0.62922,0.5875,0.59853
107.38,0.62945,0.58751,0.59853
107.52,0.62968,0.58751,0.59854
107.66,0.62992,0.58752,0.59855
107.8,0.63015,0.58752,0.59855
107.94,0.63038,0.58753,0.59856
108.08,0.63061,0.58753,0.59856
108.22,0.63084,0.58754,0.59856
108.36,0.63107,0.58754,0.59857
108.5,0.6313,0.58755,0.59858
108.64,0.63153,0.58755,0.59859
108.78,0.63176,0.58755,0.59859
108.92,0.63199,0.58756,0.5986
109.06,0.63222,0.58756,0.59861
109.2,0.63246,0.58757,0.59861
109.34,0.63268,0.58757,0.59862
109.48,0.63291,0.58758,0.59862
109.62,0.63314,0.58758,0.59862
109.76,0.63337,0.58759,0.59863
109.9,0.6336,0.58759,0.59864
110.04,0.63383,0.58765,0.59851
110.18,0.63406,0.58784,0.59808
110.32,0.63429,0.58802,0.59765
110.46,0.63452,0.58821,0.59722
110.6,0.63474,0.5884,0.59678
110.74,0.63498,0.58859,0.59635
110.88,0.63521,0.58878,0.59591
111.02,0.63544,0.58897,0.59547
111.16,0.63567,0.58915,0.59504
111.3,0.63589,0.58934,0.59461
111.44,0.63612,0.58953,0.59417
111.58,0.63635,0.58972,0.59373
111.72,0.63658,0.58991,0.5933
111.86,0.6368,0.59009,0.59286
112,0.63703,0.59028,0.59242
112.14,0.63726,0.59047,0.59198
112.28,0.6375,0.59065,0.59155
112.42,0.63772,0.59085,0.59111
112.56,0.63795,0.59103,0.59067
112.7,0.63818,0.59122,0.59023
112.84,0.6384,0.59141,0.58979
112.98,0.63863,0.59159,0.58935
113.12,0.63846,0.59143,0.58964
113.26,0.63822,0.5912,0.59004
113.4,0.63797,0.59098,0.59045
113.54,0.63773,0.59076,0.59086
113.68,0.63749,0.59054,0.59126
113.82,0.63724,0.59031,0.59167
113.96,0.63701,0.59009,0.59207
114.1,0.63677,0.58987,0.59248
114.24,0.63652,0.58964,0.59288
114.38,0.63628,0.58942,0.59329
114.52,0.63603,0.5892,0.59369
114.66,0.63579,0.58898,0.5941
114.8,0.63555,0.58875,0.5945
114.94,0.6353,0.58853,0.5949
115.08,0.63507,0.58831,0.59531
115.22,0.63482,0.58808,0.59571
115.36,0.63458,0.58786,0.59611
115.5,0.63433,0.58764,0.59651
115.64,0.63409,0.58742,0.59692
115.78,0.63385,0.58719,0.59732
115.92,0.6336,0.58697,0.59772
116.06,0.63336,0.58682,0.59798
116.2,0.63312,0.58679,0.59806
116.34,0.63287,0.58675,0.59813
116.48,0.63263,0.58671,0.59821
116.62,0.63238,0.58667,0.59828
116.76,0.63214,0.58663,0.59836
116.9,0.63189,0.58659,0.59844
117.04,0.63166,0.58656,0.59851
117.18,0.63141,0.58652,0.59859
117.32,0.63117,0.58648,0.59867
117.46,0.63092,0.58644,0.59874
117.6,0.63067,0.5864,0.59882
117.74,0.63043,0.58636,0.59889
117.88,0.63018,0.58633,0.59897
118.02,0.62994,0.58629,0.59904
118.16,0.6297,0.58625,0.59912
118.3,0.62945,0.58622,0.59919
118.44,0.62921,0.58617,0.59927
118.58,0.62896,0.58614,0.59934
118.72,0.62871,0.5861,0.59942
118.86,0.62847,0.58606,0.59949
119,0.62823,0.58602,0.59957
119.14,0.62776,0.58591,0.59891
119.28,0.62729,0.5858,0.59824
119.42,0.62683,0.58569,0.59758
119.56,0.62635,0.58558,0.59691
119.7,0.62588,0.58547,0.59624
119.84,0.62542,0.58535,0.59558
119.98,0.62495,0.58523,0.5949
120.12,0.62448,0.58512,0.59424
120.26,0.62401,0.58501,0.59357
120.4,0.62354,0.5849,0.5929
120.54,0.62307,0.58479,0.59222
120.68,0.6226,0.58467,0.59155
120.82,0.62213,0.58456,0.59088
120.96,0.62166,0.58445,0.5902
121.1,0.62118,0.58434,0.58953
121.24,0.62072,0.58423,0.58885
121.38,0.62024,0.58411,0.58818
121.52,0.61977,0.58399,0.5875
121.66,0.6193,0.58388,0.58682
121.8,0.61882,0.58377,0.58615
121.94,0.61835,0.58366,0.58547
122.08,0.61788,0.58346,0.58484
122.22,0.6174,0.58318,0.58425
122.36,0.61693,0.5829,0.58366
122.5,0.61645,0.58262,0.58308
122.64,0.61598,0.58235,0.58249
122.78,0.6155,0.58207,0.58189
122.92,0.61502,0.58179,0.5813
123.06,0.61455,0.58152,0.58072
123.2,0.61407,0.58124,0.58012
123.34,0.6136,0.58096,0.57953
123.48,0.61311,0.58068,0.57894
123.62,0.61263,0.58041,0.57834
123.76,0.61216,0.58013,0.57775
123.9,0.61168,0.57984,0.57716
124.04,0.6112,0.57957,0.57656
124.18,0.61072,0.57929,0.57596
124.32,0.61024,0.57902,0.57537
124.46,0.60976,0.57873,0.57477
124.6,0.60928,0.57845,0.57417
124.74,0.60879,0.57818,0.57357
124.88,0.60832,0.57789,0.57297
125.02,0.60785,0.57766,0.57238
125.16,0.60746,0.57765,0.57186
125.3,0.60707,0.57765,0.57133
125.44,0.6067,0.57764,0.57082
125.58,0.60631,0.57763,0.57029
125.72,0.60592,0.57763,0.56976
125.86,0.60553,0.57762,0.56924
126,0.60515,0.57762,0.56871
126.14,0.60476,0.57762,0.56818
126.28,0.60438,0.57761,0.56765
126.42,0.60399,0.57761,0.56712
126.56,0.60361,0.5776,0.5666
126.7,0.60322,0.5776,0.56607
126.84,0.60283,0.57759,0.56554
126.98,0.60244,0.57758,0.565
127.12,0.60205,0.57758,0.56447
127.26,0.60166,0.57757,0.56394
127.4,0.60127,0.57757,0.56341
127.54,0.60088,0.57756,0.56289
127.68,0.60049,0.57756,0.56235
127.82,0.60011,0.57756,0.56182
127.96,0.59972,0.57755,0.56128
128.1,0.59932,0.57748,0.56111
128.24,0.59893,0.57737,0.56108
128.38,0.59855,0.57727,0.56105
128.52,0.59816,0.57717,0.56103
128.66,0.59776,0.57707,0.561
128.8,0.59737,0.57697,0.56097
128.94,0.59698,0.57687,0.56095
129.08,0.59659,0.57677,0.56092
129.22,0.5962,0.57667,0.56089
129.36,0.5958,0.57657,0.56087
129.5,0.59542,0.57646,0.56084
129.64,0.59502,0.57637,0.56081
129.78,0.59463,0.57626,0.56079
129.92,0.59423,0.57616,0.56076
130.06,0.59384,0.57606,0.56073
130.2,0.59345,0.57596,0.5607
130.34,0.59305,0.57586,0.56068
130.48,0.59266,0.57576,0.56065
130.62,0.59227,0.57566,0.56062
130.76,0.59187,0.57556,0.56059
130.9,0.59147,0.57546,0.56056
131.04,0.59064,0.57525,0.56058
131.18,0.58873,0.57476,0.56068
131.32,0.58681,0.57427,0.56079
131.46,0.58488,0.57379,0.56089
131.6,0.58296,0.5733,0.561
131.74,0.58102,0.57281,0.56111
131.88,0.57907,0.57232,0.56121
132.02,0.57712,0.57183,0.56131
132.16,0.57516,0.57134,0.56142
132.3,0.57319,0.57086,0.56152
132.44,0.57123,0.57037,0.56163
132.58,0.56925,0.56988,0.56174
132.72,0.56726,0.56939,0.56185
132.86,0.56527,0.56889,0.56194
133,0.56327,0.5684,0.56205
133.14,0.56126,0.56791,0.56216
133.28,0.55925,0.56742,0.56226
133.42,0.55723,0.56692,0.56237
133.56,0.55519,0.56644,0.56247
133.7,0.55316,0.56594,0.56257
133.84,0.55112,0.56545,0.56268
133.98,0.54906,0.56495,0.56279
134.12,0.54701,0.56475,0.56241
134.26,0.54494,0.56459,0.56194
134.4,0.54287,0.56443,0.56148
134.54,0.54079,0.56427,0.56102
134.68,0.53869,0.56412,0.56055
134.82,0.5366,0.56396,0.56008
134.96,0.53449,0.5638,0.55962
135.1,0.53237,0.56364,0.55915
135.24,0.53025,0.56349,0.55869
135.38,0.52812,0.56333,0.55822
135.52,0.52598,0.56317,0.55775
135.66,0.52383,0.56301,0.55729
135.8,0.52167,0.56286,0.55682
135.94,0.5195,0.5627,0.55635
136.08,0.51733,0.56254,0.55589
136.22,0.51514,0.56238,0.55541
136.36,0.51294,0.56223,0.55494
136.5,0.51074,0.56207,0.55447
136.64,0.50853,0.56191,0.554
136.78,0.5063,0.56175,0.55353
136.92,0.50407,0.5616,0.55306
137.06,0.50192,0.56037,0.55141
137.2,0.49988,0.55769,0.54815
137.34,0.49784,0.55501,0.54488
137.48,0.49578,0.55232,0.54158
137.62,0.49372,0.54961,0.53828
137.76,0.49165,0.54689,0.53494
137.9,0.48957,0.54415,0.53158
138.04,0.48748,0.54141,0.5282
138.18,0.48538,0.53865,0.5248
138.32,0.48327,0.53586,0.52139
138.46,0.48115,0.53308,0.51795
138.6,0.47903,0.53027,0.51448
138.74,0.4769,0.52745,0.51099
138.88,0.47475,0.52461,0.50747
139.02,0.4726,0.52177,0.50394
139.16,0.47044,0.51889,0.50038
139.3,0.46826,0.51601,0.49679
139.44,0.46607,0.51311,0.49317
139.58,0.46387,0.5102,0.48953
139.72,0.46167,0.50727,0.48587
139.86,0.45946,0.50431,0.48217
140,0.45723,0.50135,0.47845
