s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 4.400E+01, 6.477E+01, 6.579E+01, 5.504E+01, 4.830E+01, 4.049E+01, 3.599E+01, 2.916E+01, 2.561E+01, 2.108E+01, 1.854E+01, 1.515E+01, 1.321E+01, 1.063E+01, 8.963E+00, 7.140E+00, 6.238E+00, 5.058E+00, 4.388E+00, 3.845E+00, 3.242E+00, 2.903E+00, 2.479E+00, 2.288E+00, 2.091E+00, 1.978E+00, 1.802E+00, 1.696E+00, 1.527E+00, 1.445E+00, 1.352E+00, 1.305E+00, 1.235E+00, 1.193E+00, 1.156E+00, 1.081E+00, 1.032E+00, 9.672E-01, 9.252E-01, 8.624E-01, 8.250E-01, 7.738E-01, 7.428E-01, 7.109E-01, 6.824E-01, 6.200E-01, 5.790E-01, 5.293E-01, 4.944E-01, 4.477E-01, 4.251E-01, 6.090E+02, 6.040E+02, 5.328E+02, 4.800E+02, 4.102E+02, 3.676E+02, 3.074E+02, 2.734E+02, 2.295E+02, 2.046E+02, 1.721E+02, 1.542E+02, 1.299E+02, 1.153E+02, 9.785E+01, 8.924E+01, 7.834E+01, 7.210E+01, 6.661E+01, 5.982E+01, 5.631E+01, 5.190E+01, 4.947E+01, 4.650E+01, 4.475E+01, 4.240E+01, 4.105E+01, 3.927E+01, 3.832E+01, 3.710E+01, 3.635E+01, 3.526E+01, 3.456E+01, 3.391E+01, 3.296E+01, 3.242E+01, 3.170E+01, 3.123E+01, 3.057E+01, 3.016E+01, 2.963E+01, 2.933E+01, 2.898E+01, 2.874E+01, 2.835E+01, 2.808E+01, 2.768E+01, 2.741E+01, 2.701E+01, 2.678E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.600E+01, 6.358E+01, 6.104E+01, 4.772E+01, 4.014E+01, 3.168E+01, 2.740E+01, 2.250E+01, 1.997E+01, 1.677E+01, 1.492E+01, 1.248E+01, 1.127E+01, 9.613E+00, 8.575E+00, 7.348E+00, 6.677E+00, 5.859E+00, 5.409E+00, 5.043E+00, 4.416E+00, 4.001E+00, 3.450E+00, 3.107E+00, 2.628E+00, 2.359E+00, 2.095E+00, 1.952E+00, 1.789E+00, 1.695E+00, 1.569E+00, 1.475E+00, 1.314E+00, 1.210E+00, 1.128E+00, 1.068E+00, 1.037E+00, 9.702E-01, 9.357E-01, 8.997E-01, 8.877E-01, 8.831E-01, 8.821E-01, 8.839E-01, 8.873E-01, 8.820E-01, 8.747E-01, 8.595E-01, 8.539E-01, 8.463E-01, 8.448E-01, 6.105E+02, 5.980E+02, 5.166E+02, 4.615E+02, 3.918E+02, 3.507E+02, 2.953E+02, 2.645E+02, 2.242E+02, 2.013E+02, 1.714E+02, 1.552E+02, 1.331E+02, 1.195E+02, 1.031E+02, 9.467E+01, 8.387E+01, 7.765E+01, 7.222E+01, 6.497E+01, 6.088E+01, 5.563E+01, 5.259E+01, 4.867E+01, 4.643E+01, 4.376E+01, 4.227E+01, 4.042E+01, 3.943E+01, 3.817E+01, 3.733E+01, 3.602E+01, 3.521E+01, 3.452E+01, 3.371E+01, 3.326E+01, 3.260E+01, 3.220E+01, 3.165E+01, 3.133E+01, 3.094E+01, 3.070E+01, 3.041E+01, 3.023E+01, 2.989E+01, 2.964E+01, 2.927E+01, 2.903E+01, 2.868E+01, 2.849E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.800E+01, 6.473E+01, 6.678E+01, 5.611E+01, 4.801E+01, 3.884E+01, 3.416E+01, 2.818E+01, 2.532E+01, 2.222E+01, 2.030E+01, 1.747E+01, 1.562E+01, 1.318E+01, 1.172E+01, 9.581E+00, 8.338E+00, 6.927E+00, 6.221E+00, 5.583E+00, 4.881E+00, 4.520E+00, 3.989E+00, 3.665E+00, 3.216E+00, 2.957E+00, 2.623E+00, 2.455E+00, 2.285E+00, 2.196E+00, 2.046E+00, 1.940E+00, 1.800E+00, 1.724E+00, 1.665E+00, 1.587E+00, 1.542E+00, 1.480E+00, 1.435E+00, 1.387E+00, 1.369E+00, 1.345E+00, 1.329E+00, 1.305E+00, 1.272E+00, 1.179E+00, 1.118E+00, 1.046E+00, 9.984E-01, 9.189E-01, 8.705E-01, 6.197E+02, 6.175E+02, 5.452E+02, 4.896E+02, 4.173E+02, 3.753E+02, 3.184E+02, 2.874E+02, 2.483E+02, 2.254E+02, 1.942E+02, 1.762E+02, 1.515E+02, 1.363E+02, 1.162E+02, 1.054E+02, 9.241E+01, 8.541E+01, 7.928E+01, 7.165E+01, 6.744E+01, 6.168E+01, 5.830E+01, 5.385E+01, 5.126E+01, 4.806E+01, 4.634E+01, 4.429E+01, 4.318E+01, 4.162E+01, 4.057E+01, 3.902E+01, 3.807E+01, 3.726E+01, 3.630E+01, 3.575E+01, 3.495E+01, 3.444E+01, 3.381E+01, 3.345E+01, 3.298E+01, 3.269E+01, 3.233E+01, 3.205E+01, 3.150E+01, 3.113E+01, 3.064E+01, 3.030E+01, 2.973E+01, 2.939E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+01, 6.107E+01, 6.385E+01, 5.560E+01, 4.932E+01, 4.161E+01, 3.749E+01, 3.188E+01, 2.879E+01, 2.450E+01, 2.201E+01, 1.822E+01, 1.578E+01, 1.259E+01, 1.081E+01, 8.860E+00, 7.930E+00, 6.866E+00, 6.261E+00, 5.672E+00, 4.866E+00, 4.424E+00, 3.780E+00, 3.367E+00, 2.852E+00, 2.567E+00, 2.215E+00, 2.051E+00, 1.833E+00, 1.717E+00, 1.579E+00, 1.501E+00, 1.397E+00, 1.336E+00, 1.282E+00, 1.203E+00, 1.144E+00, 1.051E+00, 1.003E+00, 9.809E-01, 9.788E-01, 9.480E-01, 9.285E-01, 9.067E-01, 8.966E-01, 8.860E-01, 8.851E-01, 8.878E-01, 8.836E-01, 8.501E-01, 8.082E-01, 6.151E+02, 6.176E+02, 5.568E+02, 5.080E+02, 4.419E+02, 4.021E+02, 3.459E+02, 3.139E+02, 2.716E+02, 2.465E+02, 2.105E+02, 1.887E+02, 1.591E+02, 1.413E+02, 1.195E+02, 1.083E+02, 9.511E+01, 8.798E+01, 8.144E+01, 7.313E+01, 6.869E+01, 6.275E+01, 5.922E+01, 5.462E+01, 5.195E+01, 4.855E+01, 4.676E+01, 4.453E+01, 4.333E+01, 4.174E+01, 4.071E+01, 3.925E+01, 3.836E+01, 3.758E+01, 3.662E+01, 3.603E+01, 3.516E+01, 3.464E+01, 3.408E+01, 3.380E+01, 3.335E+01, 3.308E+01, 3.274E+01, 3.250E+01, 3.201E+01, 3.168E+01, 3.128E+01, 3.102E+01, 3.049E+01, 3.010E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.200E+01, 6.856E+01, 6.793E+01, 5.906E+01, 5.216E+01, 4.234E+01, 3.699E+01, 3.073E+01, 2.730E+01, 2.247E+01, 1.967E+01, 1.604E+01, 1.405E+01, 1.152E+01, 1.028E+01, 8.696E+00, 7.855E+00, 6.823E+00, 6.220E+00, 5.668E+00, 4.795E+00, 4.289E+00, 3.705E+00, 3.367E+00, 2.932E+00, 2.712E+00, 2.406E+00, 2.228E+00, 2.027E+00, 1.907E+00, 1.719E+00, 1.605E+00, 1.469E+00, 1.398E+00, 1.343E+00, 1.268E+00, 1.209E+00, 1.144E+00, 1.101E+00, 1.015E+00, 9.715E-01, 9.110E-01, 8.788E-01, 8.305E-01, 7.943E-01, 7.447E-01, 7.132E-01, 6.745E-01, 6.512E-01, 6.176E-01, 5.980E-01, 6.323E+02, 6.292E+02, 5.696E+02, 5.222E+02, 4.542E+02, 4.124E+02, 3.555E+02, 3.226E+02, 2.779E+02, 2.511E+02, 2.134E+02, 1.914E+02, 1.619E+02, 1.452E+02, 1.244E+02, 1.135E+02, 1.004E+02, 9.301E+01, 8.633E+01, 7.728E+01, 7.229E+01, 6.576E+01, 6.179E+01, 5.666E+01, 5.385E+01, 5.023E+01, 4.830E+01, 4.599E+01, 4.472E+01, 4.289E+01, 4.174E+01, 4.020E+01, 3.930E+01, 3.853E+01, 3.750E+01, 3.683E+01, 3.590E+01, 3.532E+01, 3.457E+01, 3.419E+01, 3.363E+01, 3.328E+01, 3.282E+01, 3.249E+01, 3.196E+01, 3.163E+01, 3.120E+01, 3.089E+01, 3.036E+01, 3.000E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.400E+01, 6.441E+01, 6.619E+01, 5.736E+01, 5.055E+01, 4.137E+01, 3.633E+01, 3.054E+01, 2.735E+01, 2.324E+01, 2.077E+01, 1.759E+01, 1.607E+01, 1.416E+01, 1.287E+01, 1.094E+01, 9.912E+00, 8.578E+00, 7.718E+00, 6.970E+00, 5.871E+00, 5.307E+00, 4.626E+00, 4.207E+00, 3.622E+00, 3.340E+00, 3.016E+00, 2.811E+00, 2.524E+00, 2.367E+00, 2.196E+00, 2.114E+00, 2.008E+00, 1.899E+00, 1.815E+00, 1.713E+00, 1.643E+00, 1.537E+00, 1.469E+00, 1.343E+00, 1.270E+00, 1.189E+00, 1.141E+00, 1.077E+00, 1.043E+00, 9.951E-01, 9.656E-01, 9.395E-01, 9.200E-01, 8.713E-01, 8.330E-01, 6.305E+02, 6.324E+02, 5.767E+02, 5.311E+02, 4.636E+02, 4.217E+02, 3.658E+02, 3.332E+02, 2.886E+02, 2.616E+02, 2.244E+02, 2.036E+02, 1.760E+02, 1.594E+02, 1.375E+02, 1.259E+02, 1.115E+02, 1.030E+02, 9.530E+01, 8.473E+01, 7.897E+01, 7.161E+01, 6.720E+01, 6.122E+01, 5.803E+01, 5.412E+01, 5.191E+01, 4.913E+01, 4.760E+01, 4.565E+01, 4.449E+01, 4.287E+01, 4.179E+01, 4.087E+01, 3.969E+01, 3.894E+01, 3.788E+01, 3.721E+01, 3.625E+01, 3.571E+01, 3.498E+01, 3.454E+01, 3.398E+01, 3.362E+01, 3.304E+01, 3.266E+01, 3.219E+01, 3.186E+01, 3.128E+01, 3.087E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.600E+01, 6.769E+01, 6.769E+01, 5.264E+01, 4.455E+01, 3.564E+01, 3.122E+01, 2.543E+01, 2.232E+01, 1.870E+01, 1.657E+01, 1.369E+01, 1.201E+01, 1.006E+01, 9.062E+00, 7.822E+00, 7.136E+00, 6.193E+00, 5.597E+00, 5.112E+00, 4.560E+00, 4.205E+00, 3.684E+00, 3.407E+00, 3.058E+00, 2.810E+00, 2.413E+00, 2.193E+00, 1.956E+00, 1.818E+00, 1.634E+00, 1.533E+00, 1.384E+00, 1.290E+00, 1.211E+00, 1.117E+00, 1.069E+00, 1.002E+00, 9.679E-01, 9.175E-01, 8.736E-01, 8.501E-01, 8.426E-01, 8.274E-01, 8.105E-01, 7.792E-01, 7.636E-01, 7.409E-01, 7.167E-01, 6.728E-01, 6.435E-01, 6.400E+02, 6.399E+02, 5.703E+02, 5.206E+02, 4.548E+02, 4.157E+02, 3.611E+02, 3.292E+02, 2.865E+02, 2.604E+02, 2.240E+02, 2.030E+02, 1.753E+02, 1.591E+02, 1.379E+02, 1.264E+02, 1.118E+02, 1.031E+02, 9.548E+01, 8.539E+01, 7.968E+01, 7.210E+01, 6.767E+01, 6.190E+01, 5.857E+01, 5.417E+01, 5.172E+01, 4.873E+01, 4.709E+01, 4.500E+01, 4.380E+01, 4.211E+01, 4.097E+01, 4.005E+01, 3.891E+01, 3.820E+01, 3.720E+01, 3.660E+01, 3.566E+01, 3.508E+01, 3.443E+01, 3.407E+01, 3.360E+01, 3.326E+01, 3.269E+01, 3.234E+01, 3.193E+01, 3.162E+01, 3.104E+01, 3.064E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.800E+01, 6.667E+01, 6.717E+01, 5.748E+01, 5.127E+01, 4.327E+01, 3.874E+01, 3.332E+01, 3.047E+01, 2.655E+01, 2.390E+01, 1.991E+01, 1.753E+01, 1.440E+01, 1.258E+01, 1.032E+01, 9.102E+00, 7.692E+00, 6.876E+00, 6.157E+00, 5.290E+00, 4.799E+00, 4.171E+00, 3.806E+00, 3.359E+00, 3.087E+00, 2.652E+00, 2.412E+00, 2.160E+00, 2.029E+00, 1.885E+00, 1.814E+00, 1.746E+00, 1.687E+00, 1.624E+00, 1.560E+00, 1.521E+00, 1.436E+00, 1.386E+00, 1.319E+00, 1.272E+00, 1.200E+00, 1.170E+00, 1.116E+00, 1.076E+00, 1.013E+00, 9.661E-01, 8.922E-01, 8.528E-01, 7.803E-01, 7.369E-01, 6.426E+02, 6.420E+02, 5.805E+02, 5.352E+02, 4.720E+02, 4.333E+02, 3.806E+02, 3.498E+02, 3.073E+02, 2.800E+02, 2.405E+02, 2.174E+02, 1.867E+02, 1.685E+02, 1.450E+02, 1.323E+02, 1.163E+02, 1.069E+02, 9.860E+01, 8.798E+01, 8.204E+01, 7.439E+01, 6.998E+01, 6.419E+01, 6.079E+01, 5.596E+01, 5.326E+01, 5.014E+01, 4.847E+01, 4.640E+01, 4.521E+01, 4.365E+01, 4.258E+01, 4.164E+01, 4.049E+01, 3.978E+01, 3.866E+01, 3.798E+01, 3.701E+01, 3.642E+01, 3.568E+01, 3.529E+01, 3.471E+01, 3.431E+01, 3.368E+01, 3.327E+01, 3.273E+01, 3.236E+01, 3.167E+01, 3.121E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+01, 6.749E+01, 6.779E+01, 5.687E+01, 4.996E+01, 4.162E+01, 3.725E+01, 3.185E+01, 2.888E+01, 2.512E+01, 2.287E+01, 1.985E+01, 1.806E+01, 1.570E+01, 1.415E+01, 1.202E+01, 1.069E+01, 8.843E+00, 7.779E+00, 6.867E+00, 5.830E+00, 5.278E+00, 4.556E+00, 4.095E+00, 3.543E+00, 3.253E+00, 2.897E+00, 2.685E+00, 2.388E+00, 2.217E+00, 1.981E+00, 1.860E+00, 1.690E+00, 1.588E+00, 1.493E+00, 1.352E+00, 1.256E+00, 1.142E+00, 1.092E+00, 1.024E+00, 9.682E-01, 8.954E-01, 8.604E-01, 8.316E-01, 8.215E-01, 8.149E-01, 8.150E-01, 8.216E-01, 8.264E-01, 8.258E-01, 8.276E-01, 6.489E+02, 6.479E+02, 5.884E+02, 5.445E+02, 4.823E+02, 4.437E+02, 3.911E+02, 3.603E+02, 3.184E+02, 2.917E+02, 2.529E+02, 2.296E+02, 1.983E+02, 1.792E+02, 1.544E+02, 1.404E+02, 1.225E+02, 1.121E+02, 1.030E+02, 9.163E+01, 8.540E+01, 7.730E+01, 7.244E+01, 6.634E+01, 6.296E+01, 5.835E+01, 5.565E+01, 5.227E+01, 5.039E+01, 4.797E+01, 4.664E+01, 4.481E+01, 4.358E+01, 4.248E+01, 4.105E+01, 4.014E+01, 3.886E+01, 3.814E+01, 3.717E+01, 3.651E+01, 3.563E+01, 3.518E+01, 3.463E+01, 3.428E+01, 3.374E+01, 3.339E+01, 3.292E+01, 3.263E+01, 3.205E+01, 3.167E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.200E+01, 6.959E+01, 7.137E+01, 6.174E+01, 5.517E+01, 4.668E+01, 4.202E+01, 3.588E+01, 3.226E+01, 2.731E+01, 2.444E+01, 2.058E+01, 1.824E+01, 1.478E+01, 1.278E+01, 1.031E+01, 9.012E+00, 7.574E+00, 6.713E+00, 5.902E+00, 4.813E+00, 4.261E+00, 3.562E+00, 3.196E+00, 2.826E+00, 2.626E+00, 2.326E+00, 2.152E+00, 1.943E+00, 1.824E+00, 1.653E+00, 1.550E+00, 1.421E+00, 1.324E+00, 1.231E+00, 1.140E+00, 1.090E+00, 1.021E+00, 9.791E-01, 9.225E-01, 8.840E-01, 8.332E-01, 7.991E-01, 7.540E-01, 7.311E-01, 6.998E-01, 6.880E-01, 6.720E-01, 6.609E-01, 6.437E-01, 6.373E-01, 6.557E+02, 6.578E+02, 6.016E+02, 5.590E+02, 4.987E+02, 4.615E+02, 4.091E+02, 3.771E+02, 3.323E+02, 3.044E+02, 2.645E+02, 2.405E+02, 2.073E+02, 1.869E+02, 1.602E+02, 1.453E+02, 1.269E+02, 1.160E+02, 1.062E+02, 9.371E+01, 8.694E+01, 7.820E+01, 7.310E+01, 6.685E+01, 6.332E+01, 5.846E+01, 5.572E+01, 5.236E+01, 5.049E+01, 4.796E+01, 4.652E+01, 4.461E+01, 4.332E+01, 4.215E+01, 4.073E+01, 3.985E+01, 3.864E+01, 3.793E+01, 3.697E+01, 3.633E+01, 3.552E+01, 3.507E+01, 3.452E+01, 3.417E+01, 3.363E+01, 3.332E+01, 3.289E+01, 3.261E+01, 3.209E+01, 3.179E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.400E+01, 6.715E+01, 6.929E+01, 6.131E+01, 5.521E+01, 4.748E+01, 4.263E+01, 3.627E+01, 3.255E+01, 2.760E+01, 2.473E+01, 2.086E+01, 1.865E+01, 1.606E+01, 1.444E+01, 1.186E+01, 1.032E+01, 8.435E+00, 7.490E+00, 6.697E+00, 5.666E+00, 5.081E+00, 4.495E+00, 4.205E+00, 3.762E+00, 3.489E+00, 3.104E+00, 2.881E+00, 2.612E+00, 2.465E+00, 2.271E+00, 2.149E+00, 1.979E+00, 1.874E+00, 1.767E+00, 1.600E+00, 1.503E+00, 1.389E+00, 1.333E+00, 1.251E+00, 1.198E+00, 1.129E+00, 1.088E+00, 1.047E+00, 1.023E+00, 9.728E-01, 9.206E-01, 8.412E-01, 7.975E-01, 7.509E-01, 7.327E-01, 6.556E+02, 6.597E+02, 6.095E+02, 5.702E+02, 5.136E+02, 4.768E+02, 4.247E+02, 3.928E+02, 3.480E+02, 3.196E+02, 2.787E+02, 2.539E+02, 2.196E+02, 1.984E+02, 1.690E+02, 1.524E+02, 1.321E+02, 1.207E+02, 1.105E+02, 9.712E+01, 8.975E+01, 8.083E+01, 7.584E+01, 6.933E+01, 6.558E+01, 6.044E+01, 5.747E+01, 5.386E+01, 5.189E+01, 4.934E+01, 4.785E+01, 4.587E+01, 4.456E+01, 4.335E+01, 4.179E+01, 4.084E+01, 3.957E+01, 3.887E+01, 3.790E+01, 3.727E+01, 3.643E+01, 3.595E+01, 3.536E+01, 3.500E+01, 3.440E+01, 3.397E+01, 3.337E+01, 3.299E+01, 3.239E+01, 3.205E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.600E+01, 6.463E+01, 6.624E+01, 5.333E+01, 4.625E+01, 3.929E+01, 3.590E+01, 3.189E+01, 2.945E+01, 2.597E+01, 2.356E+01, 1.976E+01, 1.754E+01, 1.448E+01, 1.257E+01, 1.057E+01, 9.608E+00, 8.432E+00, 7.746E+00, 7.053E+00, 5.907E+00, 5.280E+00, 4.542E+00, 4.088E+00, 3.478E+00, 3.131E+00, 2.721E+00, 2.534E+00, 2.291E+00, 2.155E+00, 1.971E+00, 1.866E+00, 1.712E+00, 1.610E+00, 1.506E+00, 1.364E+00, 1.302E+00, 1.217E+00, 1.161E+00, 1.092E+00, 1.050E+00, 9.931E-01, 9.595E-01, 9.202E-01, 9.024E-01, 8.689E-01, 8.457E-01, 8.111E-01, 7.893E-01, 7.663E-01, 7.396E-01, 6.502E+02, 6.555E+02, 5.972E+02, 5.553E+02, 5.018E+02, 4.685E+02, 4.212E+02, 3.914E+02, 3.480E+02, 3.199E+02, 2.782E+02, 2.531E+02, 2.190E+02, 1.982E+02, 1.710E+02, 1.559E+02, 1.369E+02, 1.259E+02, 1.159E+02, 1.019E+02, 9.419E+01, 8.454E+01, 7.895E+01, 7.169E+01, 6.748E+01, 6.199E+01, 5.907E+01, 5.547E+01, 5.349E+01, 5.085E+01, 4.931E+01, 4.718E+01, 4.575E+01, 4.440E+01, 4.261E+01, 4.160E+01, 4.020E+01, 3.938E+01, 3.827E+01, 3.758E+01, 3.670E+01, 3.619E+01, 3.559E+01, 3.523E+01, 3.463E+01, 3.421E+01, 3.361E+01, 3.323E+01, 3.269E+01, 3.234E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.800E+01, 6.866E+01, 7.083E+01, 6.140E+01, 5.489E+01, 4.708E+01, 4.271E+01, 3.688E+01, 3.330E+01, 2.823E+01, 2.521E+01, 2.100E+01, 1.843E+01, 1.523E+01, 1.360E+01, 1.156E+01, 1.045E+01, 8.989E+00, 8.076E+00, 7.246E+00, 6.163E+00, 5.587E+00, 4.775E+00, 4.283E+00, 3.687E+00, 3.379E+00, 2.964E+00, 2.702E+00, 2.358E+00, 2.208E+00, 2.068E+00, 1.990E+00, 1.879E+00, 1.809E+00, 1.739E+00, 1.628E+00, 1.556E+00, 1.427E+00, 1.342E+00, 1.251E+00, 1.210E+00, 1.157E+00, 1.129E+00, 1.108E+00, 1.094E+00, 1.050E+00, 1.005E+00, 9.640E-01, 9.446E-01, 9.117E-01, 8.891E-01, 6.578E+02, 6.649E+02, 6.097E+02, 5.686E+02, 5.148E+02, 4.816E+02, 4.344E+02, 4.045E+02, 3.605E+02, 3.318E+02, 2.893E+02, 2.628E+02, 2.267E+02, 2.049E+02, 1.769E+02, 1.616E+02, 1.419E+02, 1.302E+02, 1.195E+02, 1.051E+02, 9.720E+01, 8.717E+01, 8.127E+01, 7.368E+01, 6.944E+01, 6.381E+01, 6.067E+01, 5.670E+01, 5.459E+01, 5.194E+01, 5.041E+01, 4.829E+01, 4.691E+01, 4.561E+01, 4.386E+01, 4.285E+01, 4.136E+01, 4.045E+01, 3.930E+01, 3.860E+01, 3.767E+01, 3.712E+01, 3.648E+01, 3.609E+01, 3.545E+01, 3.498E+01, 3.439E+01, 3.403E+01, 3.346E+01, 3.309E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
