s,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
 2.9604253E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.0003678E+000, 2.7233249E+000, 2.8276259E+000, 2.5354558E+000, 2.5354558E+000, 1.3319860E+000, 2.7390914E+000, 3.1848821E+000, 2.1840091E+000, 2.1840091E+000, 1.0330967E+000, 2.9007491E+000, 2.8056606E+000, 1.6003829E+000, 1.6003829E+000, 8.4486966E-001, 2.7486301E+000, 2.0333744E+000, 1.0941654E+000, 1.0941654E+000, 7.7710257E-001, 2.5325334E+000, 1.9644238E+000, 1.2031112E+000, 1.2031112E+000, 9.5390575E-001, 2.3636900E+000, 1.8556523E+000, 1.2535340E+000, 1.2535340E+000, 1.0470526E+000, 1.5103139E+000, 1.7605605E+000, 1.6256206E+000, 1.6256206E+000, 1.4219027E+000, 1.2536622E-003, 1.0724976E-003, 4.9430658E-004, 4.9430658E-004, 1.4968245E-004, 1.4968245E-004, 3.6366835E-005, 3.6366835E-005, 4.8726199E-006, 4.8726199E-006, 5.2821092E-007, 5.2821092E-007, 3.3284005E-008, 3.3284005E-008, 1.4416445E-009, 1.4416445E-009, 9.4329454E-004, 5.0941275E-004, 2.5627264E-004, 2.5627264E-004, 1.1298277E-004, 1.1298277E-004, 2.8552850E-005, 2.8552850E-005, 6.0144975E-006, 6.0144975E-006, 8.7367695E-007, 8.7367695E-007, 8.1736493E-008, 8.1736493E-008, 6.3626595E-009, 6.3626595E-009, 4.6575945E-004, 9.2465447E-004, 2.3003759E-004, 2.3003759E-004, 7.2340822E-005, 7.2340822E-005, 1.5441255E-005, 1.5441255E-005, 6.9940600E-006, 6.9940600E-006, 3.2071166E-006, 3.2071166E-006, 7.8468452E-007, 7.8468452E-007, 6.4543140E-008, 6.4543140E-008, 3.2503191E-004, 2.8568520E-004, 1.4206356E-004, 1.4206356E-004, 9.0642854E-005, 9.0642854E-005, 5.7320327E-005, 5.7320327E-005, 4.6378993E-005, 4.6378993E-005, 2.3426687E-005, 2.3426687E-005, 1.1935807E-005, 1.1935807E-005, 2.6069602E-006, 2.6069602E-006, 1.9974745E-004, 2.1616490E-004, 1.9977106E-004, 1.9977106E-004, 1.7476056E-004, 1.7476056E-004, 1.5984408E-004, 1.5984408E-004, 9.7887257E-005, 9.7887257E-005, 1.9957480E-005, 1.9957480E-005, 4.4087539E-006, 4.4087539E-006, 1.0079192E-006, 1.0079192E-006
 3.0403104E+000, 1.3117053E+003, 1.2463612E+003, 1.3920047E+003, 1.3920047E+003, 9.2820110E+002, 1.2946879E+003, 1.4997433E+003, 9.5453353E+002, 9.5453353E+002, 6.0121467E+002, 1.3590193E+003, 1.4349438E+003, 1.0163396E+003, 1.0163396E+003, 5.2479008E+002, 1.2159777E+003, 1.1544925E+003, 5.7748789E+002, 5.7748789E+002, 3.7604419E+002, 1.0492709E+003, 8.0376565E+002, 6.1589311E+002, 6.1589311E+002, 4.7724930E+002, 9.9792587E+002, 8.0374153E+002, 5.8496943E+002, 5.8496943E+002, 4.5310521E+002, 9.2422671E+002, 7.5452194E+002, 6.1351154E+002, 6.1351154E+002, 5.7222850E+002, 5.6417079E-001, 6.3247379E-001, 4.5036964E-001, 4.5036964E-001, 1.0102498E-001, 1.0102498E-001, 1.6941304E-002, 1.6941304E-002, 2.0774342E-003, 2.0774342E-003, 2.1876251E-004, 2.1876251E-004, 1.5085292E-005, 1.5085292E-005, 6.9434971E-007, 6.9434971E-007, 4.6655571E-001, 2.4592176E-001, 1.1370095E-001, 1.1370095E-001, 6.3762779E-002, 6.3762779E-002, 3.0759456E-002, 3.0759456E-002, 5.9252736E-003, 5.9252736E-003, 4.2298748E-004, 4.2298748E-004, 3.2922341E-005, 3.2922341E-005, 2.4995769E-006, 2.4995769E-006, 2.0217252E-001, 2.8179173E-001, 1.2517182E-001, 1.2517182E-001, 5.7391917E-002, 5.7391917E-002, 9.8001824E-003, 9.8001824E-003, 2.8118389E-003, 2.8118389E-003, 1.2508370E-003, 1.2508370E-003, 2.8567518E-004, 2.8567518E-004, 2.5632588E-005, 2.5632588E-005, 1.4091959E-001, 1.2180555E-001, 7.8961326E-002, 7.8961326E-002, 5.1171640E-002, 5.1171640E-002, 2.6875547E-002, 2.6875547E-002, 2.0949854E-002, 2.0949854E-002, 1.1948364E-002, 1.1948364E-002, 5.4230544E-003, 5.4230544E-003, 1.6381028E-003, 1.6381028E-003, 1.1058236E-001, 9.2446725E-002, 7.1836767E-002, 7.1836767E-002, 6.6689350E-002, 6.6689350E-002, 5.6977232E-002, 5.6977232E-002, 4.3414776E-002, 4.3414776E-002, 1.4364795E-002, 1.4364795E-002, 2.4448642E-003, 2.4448642E-003, 5.3704743E-004, 5.3704743E-004
 3.0802529E+000, 1.2673315E+003, 1.1679142E+003, 1.3950676E+003, 1.3950676E+003, 8.0270681E+002, 1.3203156E+003, 1.3197127E+003, 1.2230740E+003, 1.2230740E+003, 9.1820178E+002, 1.0823026E+003, 1.2638362E+003, 7.2300118E+002, 7.2300118E+002, 5.0583146E+002, 1.0815485E+003, 1.1269365E+003, 7.5512736E+002, 7.5512736E+002, 4.3979946E+002, 1.0506323E+003, 1.0449301E+003, 6.4966794E+002, 6.4966794E+002, 4.7461243E+002, 9.3143713E+002, 8.1480391E+002, 6.9172094E+002, 6.9172094E+002, 5.7921225E+002, 6.9070320E+002, 6.5771025E+002, 6.0557045E+002, 6.0557045E+002, 5.0873708E+002, 5.6927833E-001, 6.6535863E-001, 4.1174279E-001, 4.1174279E-001, 9.4323659E-002, 9.4323659E-002, 1.8867422E-002, 1.8867422E-002, 2.1461164E-003, 2.1461164E-003, 1.7077445E-004, 1.7077445E-004, 1.3486926E-005, 1.3486926E-005, 6.9043800E-007, 6.9043800E-007, 5.8877106E-001, 5.6500288E-001, 3.3374974E-001, 3.3374974E-001, 1.2748467E-001, 1.2748467E-001, 6.7591752E-002, 6.7591752E-002, 2.4446463E-002, 2.4446463E-002, 1.5878383E-003, 1.5878383E-003, 3.5231687E-005, 3.5231687E-005, 1.9146451E-006, 1.9146451E-006, 2.1280198E-001, 2.2178528E-001, 8.7989840E-002, 8.7989840E-002, 5.2264387E-002, 5.2264387E-002, 1.0931576E-002, 1.0931576E-002, 1.9965476E-003, 1.9965476E-003, 8.1362342E-004, 8.1362342E-004, 1.6360024E-004, 1.6360024E-004, 1.7967183E-005, 1.7967183E-005, 1.2309873E-001, 1.3117917E-001, 7.9389536E-002, 7.9389536E-002, 4.9965225E-002, 4.9965225E-002, 4.1100493E-002, 4.1100493E-002, 1.9326348E-002, 1.9326348E-002, 1.1705998E-002, 1.1705998E-002, 5.3513395E-003, 5.3513395E-003, 2.5011253E-003, 2.5011253E-003, 8.9313282E-002, 8.5168723E-002, 7.5183113E-002, 7.5183113E-002, 5.6779108E-002, 5.6779108E-002, 3.4326571E-002, 3.4326571E-002, 3.0000424E-002, 3.0000424E-002, 1.4937457E-002, 1.4937457E-002, 3.7788891E-003, 3.7788891E-003, 6.6471771E-004, 6.6471771E-004
 3.1201955E+000, 1.2587219E+003, 1.2359392E+003, 1.2045509E+003, 1.2045509E+003, 4.9118645E+002, 1.2997090E+003, 1.2173902E+003, 1.3802011E+003, 1.3802011E+003, 7.8283322E+002, 1.3065845E+003, 1.2491197E+003, 1.1618331E+003, 1.1618331E+003, 7.4425774E+002, 1.0932173E+003, 1.1586997E+003, 6.4676371E+002, 6.4676371E+002, 4.6058805E+002, 8.3669515E+002, 9.2260647E+002, 6.9867707E+002, 6.9867707E+002, 4.4324375E+002, 8.5974709E+002, 8.8346189E+002, 7.2641217E+002, 7.2641217E+002, 5.7850639E+002, 6.7815426E+002, 6.8264329E+002, 6.9062308E+002, 6.9062308E+002, 5.7902763E+002, 5.8856731E-001, 5.4659356E-001, 1.4665232E-001, 1.4665232E-001, 5.1964163E-002, 5.1964163E-002, 1.2632209E-002, 1.2632209E-002, 1.8874608E-003, 1.8874608E-003, 1.3238009E-004, 1.3238009E-004, 1.1632982E-005, 1.1632982E-005, 6.5421155E-007, 6.5421155E-007, 5.9423585E-001, 6.5836997E-001, 3.9931126E-001, 3.9931126E-001, 1.0946352E-001, 1.0946352E-001, 5.5582374E-002, 5.5582374E-002, 3.1163398E-002, 3.1163398E-002, 3.7527388E-003, 3.7527388E-003, 7.4882092E-005, 7.4882092E-005, 1.8625500E-006, 1.8625500E-006, 5.8189730E-001, 6.2996027E-001, 2.7435645E-001, 2.7435645E-001, 1.0466187E-001, 1.0466187E-001, 5.1198416E-002, 5.1198416E-002, 9.2455114E-003, 9.2455114E-003, 9.3246344E-004, 9.3246344E-004, 1.1064023E-004, 1.1064023E-004, 1.3970292E-005, 1.3970292E-005, 9.8669180E-002, 1.0906558E-001, 8.1480340E-002, 8.1480340E-002, 4.2625518E-002, 4.2625518E-002, 3.8391195E-002, 3.8391195E-002, 2.1117960E-002, 2.1117960E-002, 1.0159802E-002, 1.0159802E-002, 5.5077290E-003, 5.5077290E-003, 3.0683222E-003, 3.0683222E-003, 8.5568642E-002, 8.5802669E-002, 8.5242569E-002, 8.5242569E-002, 7.0400354E-002, 7.0400354E-002, 4.4588746E-002, 4.4588746E-002, 1.9290260E-002, 1.9290260E-002, 8.1815251E-003, 8.1815251E-003, 4.2682429E-003, 4.2682429E-003, 5.9145699E-004, 5.9145699E-004
 3.1601380E+000, 1.2838949E+003, 1.2533847E+003, 1.3187627E+003, 1.3187627E+003, 4.6091906E+002, 1.3383121E+003, 1.3308513E+003, 1.0655745E+003, 1.0655745E+003, 5.6291905E+002, 1.3020900E+003, 1.2497820E+003, 1.3783418E+003, 1.3783418E+003, 1.0606549E+003, 1.2997974E+003, 1.2685157E+003, 9.2263233E+002, 9.2263233E+002, 4.4238826E+002, 1.1542213E+003, 1.2657902E+003, 7.4678822E+002, 7.4678822E+002, 4.6916213E+002, 7.6728512E+002, 9.4819637E+002, 6.7990678E+002, 6.7990678E+002, 4.6370664E+002, 6.3920246E+002, 7.4984610E+002, 6.9190104E+002, 6.9190104E+002, 5.9801509E+002, 5.2621538E-001, 5.5154788E-001, 2.1674061E-001, 2.1674061E-001, 5.1377546E-002, 5.1377546E-002, 1.0376511E-002, 1.0376511E-002, 1.4718306E-003, 1.4718306E-003, 1.0085380E-004, 1.0085380E-004, 1.0142154E-005, 1.0142154E-005, 6.0786321E-007, 6.0786321E-007, 5.4864051E-001, 5.3720028E-001, 1.3807712E-001, 1.3807712E-001, 6.1787826E-002, 6.1787826E-002, 2.6892707E-002, 2.6892707E-002, 1.2705225E-002, 1.2705225E-002, 2.6828834E-003, 2.6828834E-003, 9.2979030E-005, 9.2979030E-005, 2.0068431E-006, 2.0068431E-006, 5.9734092E-001, 6.3881958E-001, 3.2460006E-001, 3.2460006E-001, 1.4826119E-001, 1.4826119E-001, 1.0833217E-001, 1.0833217E-001, 7.4336016E-002, 7.4336016E-002, 1.9366427E-002, 1.9366427E-002, 9.8861102E-004, 9.8861102E-004, 2.8219235E-005, 2.8219235E-005, 2.0642908E-001, 1.9253196E-001, 9.9740651E-002, 9.9740651E-002, 4.8426531E-002, 4.8426531E-002, 1.8502765E-002, 1.8502765E-002, 1.6297127E-002, 1.6297127E-002, 8.9845354E-003, 8.9845354E-003, 5.0457271E-003, 5.0457271E-003, 2.5929114E-003, 2.5929114E-003, 7.4642845E-002, 8.8198772E-002, 8.1593723E-002, 8.1593723E-002, 6.9988499E-002, 6.9988499E-002, 6.3165193E-002, 6.3165193E-002, 4.7570601E-002, 4.7570601E-002, 1.5104824E-002, 1.5104824E-002, 3.6053749E-003, 3.6053749E-003, 3.8879888E-004, 3.8879888E-004
 3.2000805E+000, 1.3167735E+003, 1.2426613E+003, 1.3859887E+003, 1.3859887E+003, 6.3754279E+002, 1.3793186E+003, 1.3560903E+003, 7.6430764E+002, 7.6430764E+002, 3.7864837E+002, 1.4234135E+003, 1.4578215E+003, 1.0906907E+003, 1.0906907E+003, 8.1596370E+002, 1.3523614E+003, 1.3458663E+003, 1.3568148E+003, 1.3568148E+003, 1.1284450E+003, 1.2387216E+003, 1.0898073E+003, 6.2342734E+002, 6.2342734E+002, 3.9042743E+002, 7.1972686E+002, 7.9307876E+002, 7.3362594E+002, 7.3362594E+002, 4.9243779E+002, 6.3019857E+002, 6.6205604E+002, 5.6236339E+002, 5.6236339E+002, 4.5469356E+002, 5.3937750E-001, 5.7688820E-001, 2.3799105E-001, 2.3799105E-001, 7.2242804E-002, 7.2242804E-002, 1.9776408E-002, 1.9776408E-002, 1.6839180E-003, 1.6839180E-003, 8.9466038E-005, 8.9466038E-005, 9.9195844E-006, 9.9195844E-006, 5.9086979E-007, 5.9086979E-007, 3.3303068E-001, 4.7550498E-001, 1.0495603E-001, 1.0495603E-001, 2.6209387E-002, 2.6209387E-002, 9.5992669E-003, 9.5992669E-003, 3.8252051E-003, 3.8252051E-003, 1.1807657E-003, 1.1807657E-003, 5.7874455E-005, 5.7874455E-005, 1.7569950E-006, 1.7569950E-006, 4.8987444E-001, 4.3307134E-001, 1.6464729E-001, 1.6464729E-001, 9.3582128E-002, 9.3582128E-002, 6.0007699E-002, 6.0007699E-002, 5.2738285E-002, 5.2738285E-002, 3.3991537E-002, 3.3991537E-002, 2.8335735E-003, 2.8335735E-003, 7.8514534E-005, 7.8514534E-005, 3.9208950E-001, 2.0657313E-001, 8.4913092E-002, 8.4913092E-002, 3.2027299E-002, 3.2027299E-002, 1.2957305E-002, 1.2957305E-002, 1.1887928E-002, 1.1887928E-002, 8.0409253E-003, 8.0409253E-003, 3.7694977E-003, 3.7694977E-003, 1.4685404E-003, 1.4685404E-003, 8.3331382E-002, 8.6460870E-002, 6.7157002E-002, 6.7157002E-002, 4.6445111E-002, 4.6445111E-002, 5.0146281E-002, 5.0146281E-002, 3.4069739E-002, 3.4069739E-002, 1.9440734E-002, 1.9440734E-002, 3.2333754E-003, 3.2333754E-003, 2.8091449E-004, 2.8091449E-004
 3.2400231E+000, 1.2358123E+003, 1.2641859E+003, 1.4795224E+003, 1.4795224E+003, 8.9288918E+002, 1.3450342E+003, 1.3077016E+003, 6.1860110E+002, 6.1860110E+002, 3.3995526E+002, 1.2950056E+003, 1.4276558E+003, 6.4484092E+002, 6.4484092E+002, 4.7669760E+002, 1.3238852E+003, 1.4212414E+003, 1.0400830E+003, 1.0400830E+003, 7.9011064E+002, 1.3080863E+003, 1.3807355E+003, 1.1519828E+003, 1.1519828E+003, 9.2942470E+002, 1.1252237E+003, 1.0074920E+003, 7.2877767E+002, 7.2877767E+002, 5.1150567E+002, 5.6769527E+002, 4.4955970E+002, 4.9546334E+002, 4.9546334E+002, 4.6356882E+002, 6.3507458E-001, 6.0124116E-001, 3.3320687E-001, 3.3320687E-001, 1.0304269E-001, 1.0304269E-001, 4.5631445E-002, 4.5631445E-002, 4.0588889E-003, 4.0588889E-003, 1.1668776E-004, 1.1668776E-004, 1.1584948E-005, 1.1584948E-005, 6.4015687E-007, 6.4015687E-007, 4.2797860E-001, 4.6152160E-001, 8.8713913E-002, 8.8713913E-002, 1.6321918E-002, 1.6321918E-002, 3.7066020E-003, 3.7066020E-003, 1.1869681E-003, 1.1869681E-003, 5.1648069E-004, 5.1648069E-004, 2.9355741E-005, 2.9355741E-005, 1.3087762E-006, 1.3087762E-006, 1.8490924E-001, 2.5652820E-001, 8.7308786E-002, 8.7308786E-002, 4.4434594E-002, 4.4434594E-002, 3.5308260E-002, 3.5308260E-002, 2.9459516E-002, 2.9459516E-002, 2.0201318E-002, 2.0201318E-002, 1.9011962E-003, 1.9011962E-003, 7.9897762E-005, 7.9897762E-005, 2.0213325E-001, 2.0017498E-001, 1.4450299E-001, 1.4450299E-001, 1.0748132E-001, 1.0748132E-001, 5.9518295E-002, 5.9518295E-002, 4.2012047E-002, 4.2012047E-002, 1.3870674E-002, 1.3870674E-002, 3.3052047E-003, 3.3052047E-003, 8.4250722E-004, 8.4250722E-004, 7.7447979E-002, 4.6383029E-002, 5.3919054E-002, 5.3919054E-002, 4.7539166E-002, 4.7539166E-002, 3.2361039E-002, 3.2361039E-002, 2.0731145E-002, 2.0731145E-002, 1.0768348E-002, 1.0768348E-002, 2.2437056E-003, 2.2437056E-003, 1.9385871E-004, 1.9385871E-004
 3.2820679E+000, 1.2067701E+003, 1.2711028E+003, 1.4216795E+003, 1.4216795E+003, 9.3734507E+002, 1.2310764E+003, 1.2384270E+003, 6.0271028E+002, 6.0271028E+002, 3.2878656E+002, 1.4218236E+003, 1.2547558E+003, 5.5673517E+002, 5.5673517E+002, 3.9799763E+002, 1.1008393E+003, 1.0243379E+003, 5.6910363E+002, 5.6910363E+002, 5.1228607E+002, 9.3696095E+002, 1.0278721E+003, 8.6620802E+002, 8.6620802E+002, 7.0980224E+002, 9.0539085E+002, 1.0291061E+003, 1.0036689E+003, 1.0036689E+003, 8.0753198E+002, 6.5282885E+002, 6.1008376E+002, 6.2345972E+002, 6.2345972E+002, 5.9269390E+002, 6.7380101E-001, 6.2120380E-001, 4.1599792E-001, 4.1599792E-001, 1.1020743E-001, 1.1020743E-001, 6.8528098E-002, 6.8528098E-002, 1.2610632E-002, 1.2610632E-002, 2.7226979E-004, 2.7226979E-004, 1.5924713E-005, 1.5924713E-005, 7.6017250E-007, 7.6017250E-007, 6.1093023E-001, 5.5433740E-001, 9.7336297E-002, 9.7336297E-002, 1.3604413E-002, 1.3604413E-002, 3.0205697E-003, 3.0205697E-003, 6.5205017E-004, 6.5205017E-004, 2.8476312E-004, 2.8476312E-004, 1.7844316E-005, 1.7844316E-005, 9.9648523E-007, 9.9648523E-007, 2.9114917E-001, 1.8291484E-001, 6.7954320E-002, 6.7954320E-002, 3.0729323E-002, 3.0729323E-002, 1.6466216E-002, 1.6466216E-002, 1.4743736E-002, 1.4743736E-002, 8.6710344E-003, 8.6710344E-003, 7.9586640E-004, 7.9586640E-004, 4.7975175E-005, 4.7975175E-005, 1.1099678E-001, 1.1619869E-001, 9.6287742E-002, 9.6287742E-002, 7.7343471E-002, 7.7343471E-002, 6.5955277E-002, 6.5955277E-002, 6.4599947E-002, 6.4599947E-002, 4.9910503E-002, 4.9910503E-002, 1.3134443E-002, 1.3134443E-002, 8.4559615E-004, 8.4559615E-004, 8.5493098E-002, 7.4964253E-002, 7.8129522E-002, 7.8129522E-002, 6.9292169E-002, 6.9292169E-002, 2.7638164E-002, 2.7638164E-002, 1.6810702E-002, 1.6810702E-002, 8.8001507E-003, 8.8001507E-003, 2.0133754E-003, 2.0133754E-003, 1.4183174E-004, 1.4183174E-004
 3.3212683E+000, 1.2384327E+003, 1.2324620E+003, 1.4215493E+003, 1.4215493E+003, 7.9721597E+002, 1.2160571E+003, 1.2582490E+003, 1.0741037E+003, 1.0741037E+003, 3.9081443E+002, 1.2548818E+003, 1.0431531E+003, 4.4635716E+002, 4.4635716E+002, 3.4689399E+002, 1.3838938E+003, 9.6324730E+002, 5.6544643E+002, 5.6544643E+002, 4.1503432E+002, 9.6968655E+002, 7.9803847E+002, 5.6171201E+002, 5.6171201E+002, 5.0826586E+002, 8.1362047E+002, 7.9732361E+002, 6.3356508E+002, 6.3356508E+002, 5.7642899E+002, 7.2566329E+002, 7.2917999E+002, 6.7231537E+002, 6.7231537E+002, 6.4070191E+002, 6.4754312E-001, 6.4627217E-001, 4.2339527E-001, 4.2339527E-001, 1.0133174E-001, 1.0133174E-001, 6.2795788E-002, 6.2795788E-002, 1.8787966E-002, 1.8787966E-002, 6.0706719E-004, 6.0706719E-004, 2.3690997E-005, 2.3690997E-005, 9.3307480E-007, 9.3307480E-007, 6.7620659E-001, 6.1174312E-001, 1.6238123E-001, 1.6238123E-001, 3.6435225E-002, 3.6435225E-002, 5.4522018E-003, 5.4522018E-003, 9.1851527E-004, 9.1851527E-004, 2.1373437E-004, 2.1373437E-004, 1.4953318E-005, 1.4953318E-005, 8.8928041E-007, 8.8928041E-007, 5.5493801E-001, 1.9629663E-001, 5.0317660E-002, 5.0317660E-002, 1.7663820E-002, 1.7663820E-002, 1.0174735E-002, 1.0174735E-002, 7.0468079E-003, 7.0468079E-003, 3.9063217E-003, 3.9063217E-003, 3.5029319E-004, 3.5029319E-004, 2.6774047E-005, 2.6774047E-005, 1.1330341E-001, 9.3217648E-002, 6.0924578E-002, 6.0924578E-002, 4.9997724E-002, 4.9997724E-002, 4.9170130E-002, 4.9170130E-002, 4.5248284E-002, 4.5248284E-002, 3.4118691E-002, 3.4118691E-002, 1.3749698E-002, 1.3749698E-002, 8.1025589E-004, 8.1025589E-004, 8.5326325E-002, 8.3863001E-002, 7.6978051E-002, 7.6978051E-002, 7.4052777E-002, 7.4052777E-002, 5.2188304E-002, 5.2188304E-002, 2.9485180E-002, 2.9485180E-002, 1.2712209E-002, 1.2712209E-002, 3.5396713E-003, 3.5396713E-003, 1.9910119E-004, 1.9910119E-004
 3.3611830E+000, 1.3329805E+003, 1.2462479E+003, 1.4302449E+003, 1.4302449E+003, 8.3791456E+002, 1.2494178E+003, 1.2442246E+003, 1.2308373E+003, 1.2308373E+003, 5.4775325E+002, 1.2176661E+003, 1.1403776E+003, 4.9893224E+002, 4.9893224E+002, 3.4547390E+002, 1.2207384E+003, 8.0832266E+002, 5.3009596E+002, 5.3009596E+002, 3.8114330E+002, 1.0878246E+003, 8.0735856E+002, 5.5103715E+002, 5.5103715E+002, 4.1675975E+002, 9.7540634E+002, 7.3638785E+002, 5.4350744E+002, 5.4350744E+002, 4.7805560E+002, 7.3658333E+002, 7.2028008E+002, 6.0320115E+002, 6.0320115E+002, 5.4826640E+002, 5.3168037E-001, 6.2769264E-001, 4.3409820E-001, 4.3409820E-001, 1.0511820E-001, 1.0511820E-001, 3.9026499E-002, 3.9026499E-002, 1.1873764E-002, 1.1873764E-002, 6.8561805E-004, 6.8561805E-004, 2.9070867E-005, 2.9070867E-005, 1.0881292E-006, 1.0881292E-006, 6.4265044E-001, 6.2176360E-001, 1.7755038E-001, 1.7755038E-001, 6.5730328E-002, 6.5730328E-002, 1.6798433E-002, 1.6798433E-002, 5.2229182E-003, 5.2229182E-003, 3.0419301E-004, 3.0419301E-004, 1.9589581E-005, 1.9589581E-005, 9.4120355E-007, 9.4120355E-007, 6.5683553E-001, 2.7516345E-001, 6.6104596E-002, 6.6104596E-002, 1.9016200E-002, 1.9016200E-002, 8.9234259E-003, 8.9234259E-003, 3.8262581E-003, 3.8262581E-003, 2.2202128E-003, 2.2202128E-003, 1.9680335E-004, 1.9680335E-004, 1.7514233E-005, 1.7514233E-005, 1.2612022E-001, 9.7893298E-002, 6.2336587E-002, 6.2336587E-002, 3.5183214E-002, 3.5183214E-002, 3.0356832E-002, 3.0356832E-002, 3.1726087E-002, 3.1726087E-002, 1.9850393E-002, 1.9850393E-002, 5.2483064E-003, 5.2483064E-003, 4.5284454E-004, 4.5284454E-004, 8.6721365E-002, 8.5079188E-002, 6.8284827E-002, 6.8284827E-002, 5.8653079E-002, 5.8653079E-002, 5.1677215E-002, 5.1677215E-002, 4.8713239E-002, 4.8713239E-002, 3.2042052E-002, 3.2042052E-002, 9.0448915E-003, 9.0448915E-003, 8.0385684E-004, 8.0385684E-004
