,r(cm),TMean(K),T_rms(K),ur_rms(m/s),uz_rms(m/s),ur_Mean(m/s),uz_Mean(m/s),uzT_cov((m/s)K),uruz_cov(m/s)
299,-6.43,1002.8,438.771,0.3069,0.294,0.0869,0.1364,64.4281,-0.0021
300,-6.4,1003.4,438.5202,0.3058,0.2942,0.0868,0.1371,64.4739,-0.0024
301,-6.37,1003.9,438.2579,0.3048,0.2944,0.0867,0.1378,64.5425,-0.0026
302,-6.34,1004.5,437.9954,0.3037,0.2946,0.0866,0.1385,64.5867,-0.0029
303,-6.3,1005.0,437.7442,0.3027,0.2948,0.0865,0.1392,64.6539,-0.0032
304,-6.27,1005.6,437.4814,0.3016,0.295,0.0864,0.1399,64.6963,-0.0035
305,-6.24,1006.1,437.2185,0.3005,0.2951,0.0863,0.1406,64.762,-0.0038
306,-6.21,1006.7,436.9668,0.2995,0.2953,0.0862,0.1414,64.8029,-0.0041
307,-6.18,1007.2,436.7036,0.2984,0.2955,0.0862,0.1421,64.8571,-0.0044
308,-6.14,1007.7,436.4401,0.2973,0.2957,0.0861,0.1428,64.9206,-0.0047
309,-6.11,1008.3,436.1766,0.2962,0.2959,0.086,0.1435,64.959,-0.005
310,-6.08,1008.8,435.9243,0.2951,0.2961,0.0859,0.1442,65.021,-0.0053
311,-6.05,1009.4,435.6604,0.2941,0.2962,0.0858,0.1449,65.0578,-0.0055
312,-6.02,1009.9,435.3964,0.293,0.2964,0.0857,0.1456,65.1185,-0.0058
313,-5.98,1010.2,435.1666,0.292,0.2964,0.0856,0.1461,65.1298,-0.006
314,-5.95,1010.4,434.9368,0.291,0.2963,0.0856,0.1465,65.1066,-0.0061
315,-5.92,1010.5,434.7068,0.2901,0.2963,0.0856,0.1468,65.1181,-0.0062
316,-5.89,1010.7,434.4767,0.2891,0.2962,0.0856,0.1472,65.0946,-0.0064
317,-5.86,1010.8,434.2465,0.2882,0.2961,0.0855,0.1476,65.0959,-0.0065
318,-5.82,1010.9,434.0276,0.2872,0.296,0.0855,0.148,65.087,-0.0066
319,-5.79,1011.1,433.7972,0.2862,0.2959,0.0855,0.1484,65.0733,-0.0067
320,-5.76,1011.2,433.5666,0.2853,0.2958,0.0854,0.1487,65.0742,-0.0068
321,-5.73,1011.4,433.3359,0.2843,0.2957,0.0854,0.1491,65.0603,-0.007
322,-5.7,1011.5,433.1051,0.2833,0.2957,0.0854,0.1495,65.051,-0.0071
323,-5.66,1011.7,432.8857,0.2824,0.2956,0.0854,0.1498,65.0368,-0.0072
324,-5.63,1011.8,432.6546,0.2814,0.2955,0.0853,0.1502,65.0374,-0.0073
325,-5.6,1012.0,432.4234,0.2804,0.2954,0.0853,0.1506,65.0228,-0.0074
326,-5.57,1012.1,432.1921,0.2794,0.2953,0.0853,0.151,65.0233,-0.0075
327,-5.54,1012.3,431.9606,0.2784,0.2952,0.0853,0.1514,64.9984,-0.0077
328,-5.5,1012.4,431.7407,0.2774,0.2951,0.0852,0.1517,64.9987,-0.0078
329,-5.47,1012.4,431.6248,0.2767,0.2947,0.0854,0.1517,64.8094,-0.0078
330,-5.44,1012.3,431.5206,0.2759,0.2943,0.0855,0.1516,64.6054,-0.0077
331,-5.41,1012.2,431.4047,0.2751,0.2939,0.0857,0.1515,64.4216,-0.0077
332,-5.38,1012.2,431.3004,0.2743,0.2934,0.0859,0.1514,64.2126,-0.0077
333,-5.34,1012.1,431.196,0.2736,0.293,0.086,0.1514,64.0287,-0.0076
334,-5.31,1012.1,431.0916,0.2728,0.2926,0.0862,0.1513,63.8196,-0.0076
335,-5.28,1012.0,430.9756,0.272,0.2921,0.0863,0.1512,63.6357,-0.0076
336,-5.25,1012.0,430.8712,0.2712,0.2917,0.0865,0.1511,63.4267,-0.0076
337,-5.22,1011.9,430.7668,0.2704,0.2913,0.0866,0.151,63.2427,-0.0075
338,-5.18,1011.8,430.6507,0.2696,0.2908,0.0868,0.151,63.0488,-0.0075
339,-5.15,1011.8,430.5462,0.2688,0.2904,0.087,0.1509,62.8397,-0.0075
340,-5.12,1011.7,430.4416,0.2681,0.29,0.0871,0.1508,62.6558,-0.0075
341,-5.09,1011.7,430.3371,0.2673,0.2895,0.0873,0.1507,62.4366,-0.0074
342,-5.06,1011.6,430.2209,0.2665,0.2891,0.0874,0.1506,62.2526,-0.0074
343,-5.02,1011.6,430.1163,0.2657,0.2886,0.0876,0.1506,62.0435,-0.0074
344,-4.99,1011.5,430.0465,0.2649,0.2882,0.0878,0.1505,61.8594,-0.0073
345,-4.96,1011.5,430.0698,0.2644,0.2876,0.088,0.1505,61.6497,-0.0072
346,-4.93,1011.5,430.093,0.2639,0.287,0.0883,0.1504,61.4301,-0.0071
347,-4.9,1011.6,430.1163,0.2633,0.2864,0.0886,0.1504,61.1952,-0.0069
348,-4.86,1011.6,430.1511,0.2628,0.2858,0.0888,0.1504,60.9856,-0.0068
349,-4.83,1011.6,430.1744,0.2623,0.2852,0.0891,0.1504,60.7759,-0.0066
350,-4.8,1011.6,430.1976,0.2617,0.2846,0.0894,0.1503,60.5663,-0.0065
351,-4.77,1011.6,430.2209,0.2612,0.284,0.0896,0.1503,60.3466,-0.0064
352,-4.74,1011.7,430.2557,0.2606,0.2835,0.0899,0.1503,60.122,-0.0062
353,-4.7,1011.7,430.279,0.2601,0.2829,0.0902,0.1502,59.9022,-0.0061
354,-4.67,1011.7,430.3022,0.2596,0.2823,0.0904,0.1502,59.6925,-0.006
355,-4.64,1011.7,430.3255,0.259,0.2817,0.0907,0.1502,59.4829,-0.0058
356,-4.61,1011.7,430.3487,0.2585,0.2811,0.091,0.1502,59.2632,-0.0057
357,-4.58,1011.7,430.3835,0.2579,0.2805,0.0912,0.1501,59.0536,-0.0056
358,-4.54,1011.8,430.4068,0.2574,0.2799,0.0915,0.1501,58.8289,-0.0054
359,-4.51,1011.8,430.43,0.2568,0.2793,0.0918,0.1501,58.6092,-0.0053
360,-4.48,1011.5,430.2906,0.2564,0.2788,0.092,0.1502,58.4232,-0.0051
361,-4.45,1011.0,430.0465,0.2561,0.2783,0.0923,0.1503,58.2565,-0.0049
362,-4.42,1010.5,429.8023,0.2557,0.2779,0.0926,0.1505,58.09,-0.0048
363,-4.38,1010.0,429.5696,0.2554,0.2775,0.0929,0.1506,57.9236,-0.0046
364,-4.35,1009.5,429.3251,0.255,0.277,0.0931,0.1508,57.7473,-0.0044
365,-4.32,1009.0,429.0804,0.2547,0.2766,0.0934,0.151,57.5713,-0.0042
366,-4.29,1008.5,428.8356,0.2543,0.2762,0.0937,0.1511,57.4054,-0.004
367,-4.26,1008.0,428.5907,0.254,0.2757,0.0939,0.1513,57.2397,-0.0038
368,-4.22,1007.5,428.3573,0.2536,0.2753,0.0942,0.1515,57.0641,-0.0037
369,-4.19,1007.0,428.1121,0.2533,0.2749,0.0945,0.1516,56.8987,-0.0035
370,-4.16,1006.5,427.8668,0.2529,0.2744,0.0948,0.1518,56.7334,-0.0033
371,-4.13,1006.0,427.6213,0.2526,0.274,0.095,0.1519,56.5684,-0.0031
372,-4.1,1005.5,427.3757,0.2522,0.2735,0.0953,0.1521,56.3934,-0.0029
373,-4.06,1005.0,427.1417,0.2519,0.2731,0.0956,0.1523,56.2286,-0.0027
374,-4.03,1004.5,426.8958,0.2515,0.2727,0.0958,0.1524,56.0641,-0.0026
375,-4.0,1004.0,426.6497,0.2512,0.2722,0.0961,0.1526,55.8996,-0.0024
376,-3.97,1003.3,426.5443,0.251,0.2723,0.0962,0.1527,55.9462,-0.0023
377,-3.94,1002.5,426.4505,0.2507,0.2723,0.0962,0.1528,56.0181,-0.0022
378,-3.9,1001.8,426.3449,0.2505,0.2723,0.0963,0.1529,56.0649,-0.0021
379,-3.87,1001.0,426.2394,0.2503,0.2724,0.0963,0.153,56.127,-0.002
380,-3.84,1000.2,426.1455,0.2501,0.2724,0.0964,0.153,56.1994,-0.0019
381,-3.81,999.47,426.0399,0.2499,0.2725,0.0964,0.1531,56.2612,-0.0018
382,-3.78,998.71,425.9343,0.2497,0.2725,0.0965,0.1532,56.3176,-0.0017
383,-3.74,997.95,425.8403,0.2495,0.2726,0.0965,0.1533,56.3743,-0.0016
384,-3.71,997.19,425.7347,0.2493,0.2726,0.0966,0.1534,56.441,-0.0015
385,-3.68,996.43,425.6289,0.249,0.2726,0.0966,0.1535,56.4979,-0.0015
386,-3.65,995.67,425.535,0.2488,0.2727,0.0967,0.1536,56.5649,-0.0014
387,-3.62,994.9,425.4292,0.2486,0.2727,0.0967,0.1536,56.6336,-0.0013
388,-3.58,994.14,425.3234,0.2484,0.2728,0.0968,0.1537,56.6909,-0.0012
389,-3.55,993.38,425.2293,0.2482,0.2728,0.0969,0.1538,56.7484,-0.0011
390,-3.52,992.62,425.1235,0.248,0.2728,0.0969,0.1539,56.8059,-0.001
391,-3.49,991.97,425.1235,0.2478,0.273,0.0969,0.154,56.9067,-0.0009
392,-3.46,991.5,425.2764,0.2478,0.2732,0.0968,0.1541,57.0401,-0.001
393,-3.42,991.04,425.4292,0.2477,0.2734,0.0966,0.1542,57.172,-0.001
394,-3.39,990.57,425.582,0.2477,0.2736,0.0965,0.1543,57.3155,-0.001
395,-3.36,990.1,425.7464,0.2476,0.2738,0.0964,0.1545,57.4592,-0.001
396,-3.33,989.64,425.899,0.2476,0.274,0.0962,0.1546,57.5913,-0.001
397,-3.3,989.17,426.0516,0.2475,0.2742,0.0961,0.1547,57.7352,-0.001
398,-3.26,988.7,426.2042,0.2475,0.2744,0.0959,0.1548,57.8791,-0.0011
399,-3.23,988.24,426.3684,0.2474,0.2746,0.0958,0.1549,58.0116,-0.0011
400,-3.2,987.77,426.5208,0.2474,0.2748,0.0957,0.155,58.1558,-0.0011
401,-3.17,987.3,426.6732,0.2473,0.275,0.0955,0.1551,58.3,-0.0011
402,-3.14,986.84,426.8255,0.2473,0.2752,0.0954,0.1552,58.4328,-0.0011
403,-3.1,986.37,426.9895,0.2472,0.2754,0.0953,0.1553,58.5674,-0.0011
404,-3.07,985.91,427.1417,0.2472,0.2756,0.0951,0.1555,58.7104,-0.0012
405,-3.04,985.44,427.2938,0.2471,0.2758,0.095,0.1556,58.8451,-0.0012
406,-3.01,984.97,427.4459,0.2471,0.276,0.0949,0.1557,58.9899,-0.0012
407,-2.98,984.54,427.4459,0.247,0.276,0.0946,0.156,59.0019,-0.0012
408,-2.94,984.12,427.3991,0.247,0.2759,0.0943,0.1564,58.9638,-0.0013
409,-2.91,983.7,427.3523,0.247,0.2759,0.0941,0.1568,58.9162,-0.0013
410,-2.88,983.28,427.3055,0.2469,0.2758,0.0938,0.1572,58.8887,-0.0013
411,-2.85,982.86,427.2587,0.2469,0.2757,0.0935,0.1576,58.8418,-0.0014
412,-2.82,982.44,427.2002,0.2468,0.2756,0.0932,0.158,58.815,-0.0014
413,-2.78,982.02,427.1534,0.2468,0.2755,0.0929,0.1584,58.7688,-0.0014
414,-2.75,981.6,427.1065,0.2467,0.2755,0.0927,0.1588,58.7327,-0.0015
415,-2.72,981.18,427.0597,0.2467,0.2754,0.0924,0.1592,58.6971,-0.0015
416,-2.69,980.76,427.0012,0.2466,0.2753,0.0921,0.1596,58.6617,-0.0015
417,-2.66,980.34,426.9543,0.2466,0.2752,0.0918,0.1601,58.6268,-0.0016
418,-2.62,979.92,426.9075,0.2466,0.2751,0.0915,0.1605,58.592,-0.0016
419,-2.59,979.5,426.8606,0.2465,0.275,0.0913,0.1609,58.5478,-0.0016
420,-2.56,979.08,426.8021,0.2465,0.275,0.091,0.1613,58.5238,-0.0017
421,-2.53,978.66,426.7552,0.2464,0.2749,0.0907,0.1617,58.4803,-0.0017
422,-2.5,978.16,426.6497,0.2464,0.2748,0.0903,0.1621,58.4298,-0.0017
423,-2.46,977.16,426.0868,0.2464,0.2744,0.0894,0.1625,58.2308,-0.0018
424,-2.43,976.15,425.535,0.2464,0.2741,0.0886,0.1629,58.0244,-0.0019
425,-2.4,975.14,424.9824,0.2464,0.2737,0.0877,0.1633,57.8286,-0.002
426,-2.37,974.14,424.429,0.2464,0.2734,0.0868,0.1636,57.642,-0.0021
427,-2.34,973.13,423.875,0.2465,0.2731,0.0859,0.164,57.438,-0.0022
428,-2.3,972.12,423.3202,0.2465,0.2727,0.085,0.1644,57.2446,-0.0022
429,-2.27,971.12,422.7647,0.2465,0.2724,0.0841,0.1648,57.0503,-0.0023
430,-2.24,970.11,422.1966,0.2465,0.272,0.0832,0.1652,56.8584,-0.0024
431,-2.21,969.1,421.6397,0.2465,0.2717,0.0824,0.1656,56.6577,-0.0025
432,-2.18,968.1,421.0819,0.2465,0.2714,0.0815,0.166,56.4657,-0.0026
433,-2.14,967.09,420.5235,0.2466,0.271,0.0806,0.1664,56.2762,-0.0027
434,-2.11,966.08,419.9643,0.2466,0.2707,0.0797,0.1668,56.0975,-0.0027
435,-2.08,965.07,419.4043,0.2466,0.2703,0.0788,0.1672,55.8999,-0.0028
436,-2.05,964.07,418.8436,0.2466,0.27,0.0779,0.1676,55.7111,-0.0029
437,-2.02,963.06,418.2702,0.2466,0.2696,0.077,0.168,55.5248,-0.003
438,-1.98,962.08,417.7918,0.2467,0.2693,0.0759,0.1682,55.3585,-0.0031
439,-1.95,961.12,417.3847,0.2468,0.269,0.0746,0.1683,55.2235,-0.0031
440,-1.92,960.17,416.9892,0.2468,0.2687,0.0733,0.1684,55.087,-0.0032
441,-1.89,959.21,416.5813,0.2469,0.2684,0.072,0.1685,54.9523,-0.0033
442,-1.86,958.25,416.1851,0.247,0.2681,0.0706,0.1686,54.8178,-0.0033
443,-1.82,957.3,415.7764,0.2471,0.2679,0.0693,0.1687,54.6818,-0.0034
444,-1.79,956.34,415.3673,0.2472,0.2676,0.068,0.1688,54.5476,-0.0035
445,-1.76,955.38,414.9699,0.2473,0.2673,0.0667,0.1688,54.4136,-0.0035
446,-1.73,954.43,414.56,0.2474,0.267,0.0654,0.1689,54.2781,-0.0036
447,-1.7,953.47,414.1618,0.2475,0.2667,0.0641,0.169,54.1445,-0.0037
448,-1.66,952.51,413.7511,0.2475,0.2664,0.0627,0.1691,54.011,-0.0037
449,-1.63,951.56,413.3401,0.2476,0.2661,0.0614,0.1692,53.876,-0.0038
450,-1.6,950.6,412.9407,0.2477,0.2658,0.0601,0.1693,53.7429,-0.0039
451,-1.57,949.64,412.5288,0.2478,0.2655,0.0588,0.1694,53.6,-0.0039
452,-1.54,948.69,412.1286,0.2479,0.2652,0.0575,0.1695,53.4655,-0.004
453,-1.5,947.73,411.7159,0.248,0.2649,0.0561,0.1696,53.3329,-0.0041
454,-1.47,947.07,411.643,0.2481,0.2647,0.0547,0.1693,53.2832,-0.004
455,-1.44,946.45,411.6066,0.2481,0.2645,0.0533,0.1691,53.2442,-0.004
456,-1.41,945.84,411.5702,0.2482,0.2644,0.0519,0.1688,53.2027,-0.004
457,-1.38,945.22,411.5459,0.2483,0.2642,0.0505,0.1686,53.1632,-0.0039
458,-1.34,944.61,411.5094,0.2484,0.264,0.049,0.1683,53.131,-0.0039
459,-1.31,943.99,411.473,0.2485,0.2639,0.0476,0.168,53.0808,-0.0039
460,-1.28,943.37,411.4487,0.2486,0.2637,0.0462,0.1678,53.0497,-0.0039
461,-1.25,942.76,411.4122,0.2486,0.2635,0.0448,0.1675,53.0071,-0.0038
462,-1.22,942.14,411.3879,0.2487,0.2634,0.0434,0.1672,52.9653,-0.0038
463,-1.18,941.53,411.3514,0.2488,0.2632,0.0419,0.167,52.9222,-0.0038
464,-1.15,940.91,411.315,0.2489,0.263,0.0405,0.1667,52.8897,-0.0037
465,-1.12,940.29,411.2907,0.249,0.2629,0.0391,0.1664,52.8375,-0.0037
466,-1.09,939.68,411.2542,0.2491,0.2627,0.0377,0.1662,52.8028,-0.0037
467,-1.06,939.06,411.2299,0.2491,0.2625,0.0363,0.1659,52.7599,-0.0037
468,-1.02,938.45,411.1934,0.2492,0.2624,0.0348,0.1656,52.7145,-0.0036
469,-0.99,937.68,411.0353,0.2493,0.2622,0.0334,0.1653,52.6402,-0.0036
470,-0.96,936.44,410.4875,0.2493,0.2619,0.032,0.1647,52.4658,-0.0035
471,-0.93,935.21,409.939,0.2493,0.2616,0.0305,0.164,52.2788,-0.0035
472,-0.9,933.98,409.3898,0.2494,0.2614,0.0291,0.1634,52.1096,-0.0034
473,-0.86,932.75,408.8398,0.2494,0.2611,0.0276,0.1628,51.9196,-0.0034
474,-0.83,931.52,408.2891,0.2494,0.2608,0.0261,0.1622,51.7375,-0.0033
475,-0.8,930.29,407.7377,0.2495,0.2606,0.0247,0.1616,51.5544,-0.0033
476,-0.77,929.06,407.1855,0.2495,0.2603,0.0232,0.161,51.3692,-0.0032
477,-0.74,927.82,406.6325,0.2495,0.26,0.0218,0.1604,51.1748,-0.0031
478,-0.7,926.59,406.0788,0.2496,0.2598,0.0203,0.1597,50.9965,-0.0031
479,-0.67,925.36,405.5244,0.2496,0.2595,0.0189,0.1591,50.7975,-0.003
480,-0.64,924.13,404.9691,0.2496,0.2592,0.0174,0.1585,50.6062,-0.003
481,-0.61,922.9,404.4132,0.2496,0.259,0.016,0.1579,50.4141,-0.0029
482,-0.58,921.67,403.8564,0.2497,0.2587,0.0145,0.1573,50.2197,-0.0029
483,-0.54,920.43,403.2989,0.2497,0.2584,0.013,0.1567,50.0262,-0.0028
484,-0.51,919.2,402.7406,0.2497,0.2582,0.0116,0.156,49.8288,-0.0028
485,-0.48,918.21,402.194,0.2498,0.2579,0.0102,0.1558,49.6788,-0.0027
486,-0.45,917.35,401.6466,0.2498,0.2578,0.0089,0.1556,49.5728,-0.0026
487,-0.42,916.5,401.111,0.2498,0.2576,0.0075,0.1555,49.4651,-0.0026
488,-0.38,915.65,400.5621,0.2499,0.2574,0.0062,0.1554,49.348,-0.0025
489,-0.35,914.8,400.025,0.2499,0.2572,0.0049,0.1553,49.2399,-0.0024
490,-0.32,913.94,399.4747,0.25,0.257,0.0035,0.1552,49.1331,-0.0024
491,-0.29,913.09,398.9361,0.25,0.2569,0.0022,0.155,49.0154,-0.0023
492,-0.26,912.24,398.3842,0.25,0.2567,0.0009,0.1549,48.9067,-0.0022
493,-0.22,911.38,397.8442,0.2501,0.2565,-0.0005,0.1548,48.7993,-0.0022
494,-0.19,910.53,397.2908,0.2501,0.2563,-0.0018,0.1547,48.681,-0.0021
495,-0.16,909.68,396.7493,0.2502,0.2561,-0.0031,0.1546,48.5717,-0.0021
496,-0.13,908.82,396.1944,0.2502,0.256,-0.0045,0.1545,48.4546,-0.002
497,-0.1,907.97,395.6514,0.2503,0.2558,-0.0058,0.1543,48.3448,-0.0019
498,-0.06,907.12,395.0949,0.2503,0.2556,-0.0071,0.1542,48.2449,-0.0019
499,-0.03,906.27,394.5504,0.2503,0.2554,-0.0085,0.1541,48.1257,-0.0018
500,0.0,905.41,393.9924,0.2504,0.2552,-0.0098,0.154,48.0169,-0.0017
501,0.03,905.95,394.0431,0.2504,0.2554,-0.0112,0.1545,48.0745,-0.0017
502,0.06,906.49,394.0939,0.2505,0.2556,-0.0127,0.1551,48.1315,-0.0017
503,0.1,907.03,394.132,0.2506,0.2558,-0.0141,0.1556,48.188,-0.0017
504,0.13,907.57,394.1827,0.2507,0.2559,-0.0156,0.1562,48.2439,-0.0017
505,0.16,908.11,394.2334,0.2507,0.2561,-0.017,0.1567,48.2901,-0.0017
506,0.19,908.65,394.2715,0.2508,0.2563,-0.0185,0.1572,48.3448,-0.0017
507,0.22,909.19,394.3222,0.2509,0.2565,-0.0199,0.1578,48.3989,-0.0017
508,0.26,909.74,394.3729,0.251,0.2566,-0.0213,0.1583,48.4509,-0.0017
509,0.29,910.28,394.4236,0.251,0.2568,-0.0228,0.1589,48.5038,-0.0017
510,0.32,910.82,394.4617,0.2511,0.257,-0.0242,0.1594,48.5562,-0.0016
511,0.35,911.36,394.5124,0.2512,0.2572,-0.0257,0.16,48.608,-0.0016
512,0.38,911.9,394.563,0.2513,0.2573,-0.0271,0.1605,48.6601,-0.0016
513,0.42,912.44,394.6011,0.2513,0.2575,-0.0286,0.161,48.7107,-0.0016
514,0.45,912.98,394.6517,0.2514,0.2577,-0.03,0.1616,48.7607,-0.0016
515,0.48,913.52,394.7024,0.2515,0.2578,-0.0315,0.1621,48.8101,-0.0016
516,0.51,914.23,394.8544,0.2515,0.2581,-0.0329,0.1627,48.9056,-0.0016
517,0.54,915.22,395.1962,0.2515,0.2583,-0.0345,0.1634,49.0531,-0.0016
518,0.58,916.21,395.5376,0.2515,0.2586,-0.036,0.1641,49.2083,-0.0016
519,0.61,917.2,395.8788,0.2514,0.2589,-0.0376,0.1648,49.363,-0.0017
520,0.64,918.19,396.2196,0.2514,0.2592,-0.0391,0.1655,49.5155,-0.0017
521,0.67,919.18,396.5602,0.2513,0.2595,-0.0406,0.1661,49.6674,-0.0017
522,0.7,920.17,396.9005,0.2513,0.2597,-0.0422,0.1668,49.8172,-0.0017
523,0.74,921.16,397.2405,0.2513,0.26,-0.0437,0.1675,49.9657,-0.0017
524,0.77,922.15,397.5802,0.2512,0.2603,-0.0452,0.1682,50.1136,-0.0018
525,0.8,923.14,397.907,0.2512,0.2606,-0.0468,0.1689,50.2593,-0.0018
526,0.83,924.13,398.2462,0.2512,0.2609,-0.0483,0.1696,50.3945,-0.0018
527,0.86,925.12,398.585,0.2511,0.2611,-0.0498,0.1702,50.5476,-0.0018
528,0.9,926.11,398.9236,0.2511,0.2614,-0.0514,0.1709,50.68,-0.0018
529,0.93,927.11,399.2618,0.251,0.2617,-0.0529,0.1716,50.8287,-0.0019
530,0.96,928.1,399.5998,0.251,0.262,-0.0544,0.1723,50.9677,-0.0019
531,0.99,929.09,399.9375,0.251,0.2622,-0.056,0.173,51.096,-0.0019
532,1.02,930.07,400.3873,0.2509,0.2626,-0.0574,0.1736,51.3912,-0.0019
533,1.06,931.04,400.8616,0.2508,0.2629,-0.0588,0.1743,51.717,-0.0019
534,1.09,932.02,401.3477,0.2506,0.2633,-0.0602,0.1749,52.049,-0.0019
535,1.12,932.99,401.8333,0.2505,0.2637,-0.0616,0.1755,52.3723,-0.0018
536,1.15,933.97,402.3059,0.2504,0.2641,-0.0631,0.1762,52.7018,-0.0018
537,1.18,934.94,402.7903,0.2503,0.2644,-0.0645,0.1768,53.0226,-0.0018
538,1.22,935.92,403.2741,0.2502,0.2648,-0.0659,0.1774,53.3497,-0.0018
539,1.25,936.89,403.7574,0.2501,0.2652,-0.0673,0.1781,53.6774,-0.0018
540,1.28,937.87,404.2277,0.25,0.2655,-0.0687,0.1787,53.9926,-0.0017
541,1.31,938.84,404.7098,0.2499,0.2659,-0.0701,0.1793,54.3178,-0.0017
542,1.34,939.82,405.1913,0.2498,0.2662,-0.0715,0.18,54.6306,-0.0017
543,1.38,940.79,405.66,0.2496,0.2666,-0.0729,0.1806,54.9633,-0.0017
544,1.41,941.77,406.1404,0.2495,0.267,-0.0743,0.1812,55.283,-0.0017
545,1.44,942.74,406.6202,0.2494,0.2673,-0.0757,0.1819,55.5939,-0.0016
546,1.47,943.72,407.0995,0.2493,0.2677,-0.0771,0.1825,55.9111,-0.0016
547,1.5,944.76,407.5905,0.2492,0.268,-0.0785,0.1831,56.2155,-0.0016
548,1.54,946.25,408.2646,0.249,0.2683,-0.0797,0.1836,56.4412,-0.0015
549,1.57,947.74,408.9376,0.2488,0.2685,-0.0809,0.1842,56.6652,-0.0015
550,1.6,949.23,409.6096,0.2487,0.2687,-0.0821,0.1847,56.8877,-0.0015
551,1.63,950.72,410.2804,0.2485,0.2689,-0.0833,0.1852,57.0986,-0.0014
552,1.66,952.22,410.9501,0.2483,0.2691,-0.0845,0.1858,57.3161,-0.0014
553,1.7,953.71,411.6188,0.2482,0.2693,-0.0857,0.1863,57.5338,-0.0013
554,1.73,955.2,412.2863,0.248,0.2696,-0.0869,0.1868,57.75,-0.0013
555,1.76,956.69,412.9528,0.2478,0.2698,-0.0881,0.1874,57.9646,-0.0012
556,1.79,958.18,413.6303,0.2476,0.27,-0.0892,0.1879,58.1776,-0.0012
557,1.82,959.67,414.2946,0.2475,0.2702,-0.0904,0.1884,58.389,-0.0011
558,1.86,961.17,414.9578,0.2473,0.2704,-0.0916,0.189,58.5969,-0.0011
559,1.89,962.66,415.62,0.2471,0.2706,-0.0928,0.1895,58.8052,-0.001
560,1.92,964.15,416.2812,0.2469,0.2709,-0.094,0.19,59.0119,-0.001
561,1.95,965.64,416.9412,0.2468,0.2711,-0.0952,0.1905,59.217,-0.001
562,1.98,967.13,417.6003,0.2466,0.2713,-0.0964,0.1911,59.4205,-0.0009
563,2.02,968.45,418.055,0.2464,0.2713,-0.0975,0.1915,59.4909,-0.0008
564,2.05,969.6,418.3061,0.2461,0.2712,-0.0984,0.1917,59.4386,-0.0007
565,2.08,970.75,418.569,0.2458,0.2711,-0.0993,0.192,59.376,-0.0006
566,2.11,971.9,418.8198,0.2455,0.271,-0.1002,0.1923,59.3128,-0.0005
567,2.14,973.05,419.0704,0.2453,0.2708,-0.1011,0.1925,59.259,-0.0004
568,2.18,974.2,419.3328,0.245,0.2707,-0.102,0.1928,59.1945,-0.0003
569,2.21,975.35,419.5831,0.2447,0.2706,-0.1029,0.1931,59.1294,-0.0002
570,2.24,976.5,419.8333,0.2444,0.2705,-0.1038,0.1934,59.0637,-0.0
571,2.27,977.65,420.0952,0.2441,0.2704,-0.1047,0.1936,58.9974,0.0001
572,2.3,978.8,420.3451,0.2439,0.2702,-0.1056,0.1939,58.9403,0.0002
573,2.34,979.95,420.5948,0.2436,0.2701,-0.1065,0.1942,58.8827,0.0003
574,2.37,981.1,420.8563,0.2433,0.27,-0.1074,0.1944,58.8145,0.0004
575,2.4,982.25,421.1057,0.243,0.2699,-0.1083,0.1947,58.7457,0.0005
576,2.43,983.4,421.355,0.2427,0.2697,-0.1092,0.195,58.6763,0.0006
577,2.46,984.55,421.6159,0.2424,0.2696,-0.1102,0.1952,58.6063,0.0007
578,2.5,985.7,421.8649,0.2422,0.2695,-0.1111,0.1955,58.5356,0.0008
579,2.53,986.49,422.0663,0.2419,0.2695,-0.1118,0.1953,58.5485,0.001
580,2.56,987.24,422.2677,0.2417,0.2695,-0.1126,0.195,58.5686,0.0012
581,2.59,987.99,422.4689,0.2415,0.2695,-0.1134,0.1948,58.5792,0.0014
582,2.62,988.73,422.6701,0.2413,0.2695,-0.1142,0.1945,58.5921,0.0016
583,2.66,989.48,422.8593,0.241,0.2694,-0.115,0.1942,58.6134,0.0018
584,2.69,990.22,423.0603,0.2408,0.2694,-0.1157,0.194,58.6171,0.002
585,2.72,990.97,423.2611,0.2406,0.2694,-0.1165,0.1937,58.6392,0.0022
586,2.75,991.72,423.4619,0.2404,0.2694,-0.1173,0.1934,58.6518,0.0024
587,2.78,992.46,423.6626,0.2401,0.2694,-0.1181,0.1932,58.6766,0.0026
588,2.82,993.21,423.8514,0.2399,0.2694,-0.1188,0.1929,58.6899,0.0028
589,2.85,993.96,424.0519,0.2397,0.2694,-0.1196,0.1927,58.7037,0.003
590,2.88,994.7,424.2523,0.2395,0.2694,-0.1204,0.1924,58.7297,0.0032
591,2.91,995.45,424.4526,0.2392,0.2694,-0.1212,0.1921,58.7442,0.0034
592,2.94,996.19,424.641,0.239,0.2694,-0.1219,0.1919,58.771,0.0036
593,2.98,996.94,424.8411,0.2388,0.2694,-0.1227,0.1916,58.7863,0.0038
594,3.01,997.7,425.1118,0.2386,0.2695,-0.1234,0.1912,58.8097,0.004
595,3.04,998.5,425.6055,0.2387,0.2698,-0.124,0.1903,58.8454,0.0042
596,3.07,999.3,426.0986,0.2388,0.2701,-0.1246,0.1894,58.8826,0.0044
597,3.1,1000.1,426.5911,0.2389,0.2704,-0.1252,0.1884,58.9212,0.0046
